repeat       mu           y
    1     -0.07901    -0.11376
    1     -0.75734    -1.98534
    1      0.29348    -0.57884
    1     -1.14096    -1.21514
    1     -0.52941    -1.01158
    1     -0.65864    -3.02910
    1      0.33455    -0.34426
    1     -0.45039    -0.78089
    1      0.08999    -0.11991
    1      0.14657     1.25139
    1     -0.42958     0.72994
    1     -1.29907    -1.38293
    1     -0.24333    -0.83246
    1     -0.50457     0.10210
    1     -0.77565    -0.95853
    1      0.27601    -1.69151
    1     -0.01379     1.68989
    1     -0.22817     0.73012
    1      0.09114    -0.17707
    1     -1.04757    -2.10880
    1      0.44692    -0.83848
    1      0.94838     0.38547
    1     -0.17490     1.52453
    1      0.63881    -0.39427
    1      1.20652     1.08775
    1      0.49622    -0.44585
    1      1.01379     1.26573
    1      1.08357    -0.73487
    1      1.11609     0.69659
    1     -0.66316    -1.56547
    1     -1.06792    -1.26372
    1     -1.24320     0.02264
    1     -0.44168    -1.80630
    1      0.23672    -0.41154
    1      1.22102     1.05890
    1      0.82619     2.44102
    1      0.35678    -0.62355
    1      0.10296    -0.14052
    1      0.28810     0.43786
    1      0.59503     2.42503
    1      0.19905    -0.25123
    1     -0.28561    -1.69415
    1      0.35173    -0.60884
    1      0.86685     0.23213
    1      0.41934     2.15544
    1      0.70244     1.02862
    1      0.56297     0.17468
    1     -0.15923    -1.09603
    1     -1.75730    -1.89482
    1      1.03903     0.66596
    2     -0.26564    -0.77409
    2     -0.76010     1.74298
    2     -0.05641     0.38729
    2     -1.20392    -3.28942
    2      1.26309     2.57441
    2     -1.31858    -0.25395
    2      0.72556     0.28161
    2      0.39962     0.24669
    2      0.82131     0.47102
    2     -0.00940     0.40317
    2     -0.50421     0.92104
    2      0.04008    -0.54268
    2      0.31335    -0.27269
    2      0.29077     0.86840
    2      0.39240     2.34240
    2     -1.39579    -0.51072
    2     -0.69246    -1.91789
    2      0.60284     1.99733
    2      0.42898     0.30177
    2     -0.27782    -0.81084
    2     -0.28851    -1.24137
    2      0.91840     2.70008
    2      0.18936     0.86666
    2     -1.02507    -1.29170
    2      0.51248     1.63880
    2     -0.32841    -2.03209
    2      0.54192     0.41292
    2     -1.00257    -2.09914
    2      0.78734     1.42350
    2      0.74735     1.83745
    2      0.21260     0.54484
    2      0.42983     0.32519
    2      0.07825    -0.54423
    2      0.65372     0.92792
    2      1.19456    -0.14738
    2      0.09633    -1.35606
    2      0.34148    -0.75545
    2      0.97032     0.37415
    2     -0.55377    -0.85685
    2     -0.81224    -2.02790
    2      0.87086    -1.49037
    2      0.37023     1.68432
    2      0.07939     1.02023
    2     -0.43142     1.22637
    2      1.69675     1.36442
    2     -0.80236    -0.91998
    2      0.12313     0.61128
    2     -0.38262     0.42141
    2     -0.71943    -1.02623
    2     -0.34589     0.59168
    2      1.01757     1.37112
    2      1.22946     0.28703
    2     -0.20824     0.12743
    2      0.37726     1.50887
    2      0.37687     0.33164
    2      0.73482     1.09517
    2      0.39375     0.89365
    2     -0.58276     0.31505
    2      0.24645     0.39900
    2     -0.82099    -1.34313
    2      0.60394     1.39845
    2     -0.14215    -1.31626
    2      2.02036     3.53236
    2     -0.71357    -0.38208
    2      0.70192    -0.01583
    2     -1.91419    -1.88784
    2      0.79407     1.09355
    2      2.00141     2.24066
    2     -0.68568     0.01551
    2      1.32215     1.38261
    2     -0.10127    -0.75721
    2     -1.33067    -0.74705
    2      0.82221     0.76171
    2     -0.25362     1.63496
    2      0.08550    -1.31252
    2     -0.06986    -2.53922
    2     -0.31518    -0.54601
    2      0.56420     1.51565
    2     -0.23658    -0.70406
    2     -0.01682    -0.63936
    2     -0.46345     0.11536
    2     -0.40008     0.43242
    2     -0.60255     0.74778
    2     -0.31296    -0.88649
    2     -0.67534     0.06210
    2      1.05134     0.74900
    2     -0.17458    -0.97922
    2      0.45950    -1.12679
    2      0.60322     0.22872
    2     -0.95627    -2.49630
    2     -0.57269    -0.74024
    2     -0.53883    -0.67143
    2     -0.28073    -0.86095
    2     -0.26911     0.47319
    2     -0.40620    -2.08612
    2     -0.00878     0.18183
    2      0.20781     0.94777
    2      0.57212     1.37621
    2     -0.96648    -0.45089
    2     -0.61744     0.43361
    2     -0.07901     0.51742
    2     -0.75734    -0.25511
    2      0.29348    -1.57641
    2     -1.14096     0.32479
    2     -0.52941    -0.47300
    2     -0.65864    -0.20855
    2      0.33455     1.39716
    2     -0.45039     0.52479
    2      0.08999     0.21345
    2      0.14657     0.55520
    2     -0.42958    -0.99366
    2     -1.29907    -0.98072
    2     -0.24333    -1.24721
    2     -0.50457    -0.87501
    2     -0.77565     0.56240
    2      0.27601     0.17753
    2     -0.01379    -0.55984
    2     -0.22817    -0.90232
    2      0.09114    -0.21093
    2     -1.04757    -2.37101
    2      0.44692    -0.60703
    2      0.94838    -0.10633
    2     -0.17490    -0.34493
    2      0.63881     0.01718
    2      1.20652     2.18149
    2      0.49622     0.40166
    2      1.01379    -0.51772
    2      1.08357     2.70141
    2      1.11609    -0.85092
    2     -0.66316    -2.09753
    2     -1.06792    -2.97965
    2     -1.24320    -0.48095
    2     -0.44168    -0.64689
    2      0.23672     0.06249
    2      1.22102     0.80477
    2      0.82619     1.14509
    2      0.35678    -0.32807
    2      0.10296     1.44446
    2      0.28810     0.36621
    2      0.59503     1.63456
    2      0.19905     1.43781
    2     -0.28561     0.31353
    2      0.35173    -0.98002
    2      0.86685     0.27955
    2      0.41934     0.98892
    2      0.70244     1.03219
    2      0.56297    -0.09940
    2     -0.15923     1.42326
    2     -1.75730    -2.37260
    2      1.03903     2.55647
    3     -0.26564    -1.52221
    3     -0.76010     1.69565
    3     -0.05641    -0.46761
    3     -1.20392    -2.37467
    3      1.26309     1.27214
    3     -1.31858    -2.40932
    3      0.72556     0.47729
    3      0.39962     0.62003
    3      0.82131     0.64049
    3     -0.00940     0.61493
    3     -0.50421    -0.76413
    3      0.04008    -2.37665
    3      0.31335     1.47604
    3      0.29077     1.21393
    3      0.39240     0.02527
    3     -1.39579    -0.82650
    3     -0.69246    -1.39030
    3      0.60284     2.04270
    3      0.42898     0.83622
    3     -0.27782    -0.62325
    3     -0.28851    -2.24061
    3      0.91840     0.55215
    3      0.18936     1.27776
    3     -1.02507    -0.53046
    3      0.51248     1.60021
    3     -0.32841     0.31671
    3      0.54192     0.33895
    3     -1.00257    -1.45666
    3      0.78734     0.31913
    3      0.74735     1.89498
    3      0.21260     0.95389
    3      0.42983     2.17664
    3      0.07825     1.30045
    3      0.65372     2.27965
    3      1.19456     2.04123
    3      0.09633     1.91801
    3      0.34148     0.06486
    3      0.97032     1.28646
    3     -0.55377    -1.90201
    3     -0.81224    -1.79442
    3      0.87086    -0.08416
    3      0.37023     1.43161
    3      0.07939    -1.23822
    3     -0.43142    -1.69181
    3      1.69675     1.68949
    3     -0.80236    -1.30186
    3      0.12313     2.20438
    3     -0.38262    -0.92894
    3     -0.71943    -1.82576
    3     -0.34589    -0.61519
    3      1.01757     1.48782
    3      1.22946     2.36106
    3     -0.20824     0.89716
    3      0.37726    -0.30400
    3      0.37687     2.54299
    3      0.73482    -1.21649
    3      0.39375    -1.65109
    3     -0.58276    -1.94941
    3      0.24645     1.09963
    3     -0.82099     0.04906
    3      0.60394     1.88711
    3     -0.14215     1.32065
    3      2.02036     1.62529
    3     -0.71357    -1.02572
    3      0.70192    -0.28768
    3     -1.91419    -0.85679
    3      0.79407     0.42075
    3      2.00141     2.06101
    3     -0.68568     0.00548
    3      1.32215     1.00465
    3     -0.10127     0.97856
    3     -1.33067    -2.00900
    3      0.82221    -0.09378
    3     -0.25362    -1.02196
    3      0.08550    -0.96606
    3     -0.06986    -0.25315
    3     -0.31518     0.03257
    3      0.56420    -0.23803
    3     -0.23658    -0.06769
    3     -0.01682     0.68818
    3     -0.46345    -2.11745
    3     -0.40008     0.11336
    3     -0.60255    -1.09071
    3     -0.31296    -0.37757
    3     -0.67534    -0.49373
    3      1.05134     2.35346
    3     -0.17458     0.02876
    3      0.45950     0.92259
    3      0.60322     1.54474
    3     -0.95627     1.03995
    3     -0.57269    -0.24585
    3     -0.53883    -0.90865
    3     -0.28073    -1.62314
    3     -0.26911     0.95867
    3     -0.40620    -1.11227
    3     -0.00878    -0.26601
    3      0.20781    -1.56509
    3      0.57212     0.55594
    3     -0.96648    -2.30983
    3     -0.61744    -1.03247
    3     -0.07901     0.95836
    3     -0.75734     0.37196
    3      0.29348    -1.73256
    3     -1.14096    -1.23923
    3     -0.52941    -0.35596
    3     -0.65864    -1.25901
    3      0.33455     0.51253
    3     -0.45039     0.47072
    3      0.08999     0.04298
    3      0.14657     1.51605
    3     -0.42958    -1.11274
    3     -1.29907    -1.66662
    3     -0.24333     0.03673
    3     -0.50457     0.79331
    3     -0.77565    -0.68495
    3      0.27601     1.49768
    3     -0.01379     0.00395
    3     -0.22817    -1.27820
    3      0.09114     1.38168
    3     -1.04757    -1.12745
    3      0.44692     1.05302
    3      0.94838     0.52618
    3     -0.17490    -1.58809
    3      0.63881     0.06940
    3      1.20652     0.77041
    3      0.49622     0.75368
    3      1.01379     1.02960
    3      1.08357    -0.22492
    3      1.11609     0.32795
    3     -0.66316    -1.11912
    3     -1.06792    -2.54661
    3     -1.24320    -0.96217
    3     -0.44168    -0.73547
    3      0.23672     0.42107
    3      1.22102     0.68079
    3      0.82619    -0.08270
    3      0.35678     0.88545
    3      0.10296    -0.63376
    3      0.28810    -0.73545
    3      0.59503     0.83850
    3      0.19905    -0.14590
    3     -0.28561    -1.45938
    3      0.35173     1.42045
    3      0.86685     0.49589
    3      0.41934     0.07017
    3      0.70244     0.99477
    3      0.56297     0.00070
    3     -0.15923    -0.01828
    3     -1.75730    -3.03145
    3      1.03903     0.18753
    4     -0.26564    -0.82779
    4     -0.76010     1.37616
    4     -0.05641    -0.91901
    4     -1.20392    -1.11827
    4      1.26309    -0.13755
    4     -1.31858    -0.79231
    4      0.72556     1.77850
    4      0.39962     1.62928
    4      0.82131     0.28048
    4     -0.00940    -1.40490
    4     -0.50421    -3.42026
    4      0.04008     0.35060
    4      0.31335    -0.02767
    4      0.29077     0.53285
    4      0.39240    -0.36092
    4     -1.39579    -3.82479
    4     -0.69246    -0.82221
    4      0.60284    -1.63655
    4      0.42898     1.22110
    4     -0.27782     0.15097
    4     -0.28851    -0.77612
    4      0.91840     1.56000
    4      0.18936     1.06249
    4     -1.02507    -1.71663
    4      0.51248    -0.96714
    4     -0.32841    -1.50529
    4      0.54192     1.52620
    4     -1.00257    -2.08112
    4      0.78734    -0.14695
    4      0.74735     1.77024
    4      0.21260    -0.39230
    4      0.42983     0.22402
    4      0.07825    -1.34642
    4      0.65372     0.31411
    4      1.19456    -1.90894
    4      0.09633    -2.51999
    4      0.34148     0.98336
    4      0.97032     2.37208
    4     -0.55377    -1.03296
    4     -0.81224    -1.55660
    4      0.87086    -0.40876
    4      0.37023     0.92259
    4      0.07939     1.40630
    4     -0.43142     0.48819
    4      1.69675     3.58957
    4     -0.80236    -1.18156
    4      0.12313     1.05692
    4     -0.38262    -0.57568
    4     -0.71943     0.44801
    4     -0.34589    -1.10700
    4      1.01757     0.15795
    4      1.22946     1.47462
    4     -0.20824    -0.50896
    4      0.37726     0.20175
    4      0.37687     0.33588
    4      0.73482     2.07601
    4      0.39375     1.42393
    4     -0.58276     1.69626
    4      0.24645    -0.45672
    4     -0.82099    -2.03159
    4      0.60394     0.49111
    4     -0.14215    -0.45895
    4      2.02036     1.54318
    4     -0.71357    -1.07127
    4      0.70192     0.48976
    4     -1.91419    -1.90877
    4      0.79407     1.12107
    4      2.00141     0.59882
    4     -0.68568    -2.37373
    4      1.32215     0.92628
    4     -0.10127    -1.24316
    4     -1.33067    -1.11014
    4      0.82221     0.45791
    4     -0.25362    -0.20263
    4      0.08550    -0.70209
    4     -0.06986     0.37957
    4     -0.31518    -0.80154
    4      0.56420    -0.73778
    4     -0.23658     1.80457
    4     -0.01682    -0.28986
    4     -0.46345     0.21767
    4     -0.40008    -0.55130
    4     -0.60255    -0.85987
    4     -0.31296    -0.14575
    4     -0.67534    -2.02373
    4      1.05134     0.82234
    4     -0.17458    -1.61425
    4      0.45950     0.05839
    4      0.60322     1.12348
    4     -0.95627    -1.40793
    4     -0.57269    -1.27817
    4     -0.53883    -1.09813
    4     -0.28073    -0.54900
    4     -0.26911     0.13438
    4     -0.40620    -1.89821
    4     -0.00878     1.85024
    4      0.20781    -0.17873
    4      0.57212    -0.55460
    4     -0.96648    -1.30613
    4     -0.61744    -1.24854
    4     -0.07901     0.96278
    4     -0.75734    -0.64965
    4      0.29348    -1.14484
    4     -1.14096    -2.12676
    4     -0.52941    -1.87133
    4     -0.65864    -0.05497
    4      0.33455    -0.76558
    4     -0.45039    -1.69197
    4      0.08999     0.07816
    4      0.14657     0.71223
    4     -0.42958     0.11725
    4     -1.29907    -3.04893
    4     -0.24333     0.73964
    4     -0.50457    -0.37163
    4     -0.77565    -2.26175
    4      0.27601     1.14916
    4     -0.01379     0.67768
    4     -0.22817     0.11504
    4      0.09114     1.51181
    4     -1.04757    -0.39602
    4      0.44692     2.20955
    4      0.94838     1.60553
    4     -0.17490    -0.40271
    4      0.63881     1.05147
    4      1.20652     1.29977
    4      0.49622    -0.22086
    4      1.01379     2.18261
    4      1.08357     2.00283
    4      1.11609     1.24296
    4     -0.66316    -1.49967
    4     -1.06792    -2.22980
    4     -1.24320    -1.13311
    4     -0.44168    -0.22515
    4      0.23672     0.40198
    4      1.22102     0.60679
    4      0.82619     0.73481
    4      0.35678     2.53808
    4      0.10296    -0.71196
    4      0.28810    -1.35804
    4      0.59503     1.40447
    4      0.19905    -0.15768
    4     -0.28561     0.10672
    4      0.35173     0.52305
    4      0.86685    -1.29473
    4      0.41934    -1.16819
    4      0.70244     0.92133
    4      0.56297     0.48226
    4     -0.15923    -1.85235
    4     -1.75730    -4.02187
    4      1.03903     0.83126
    5     -0.26564    -1.62709
    5     -0.76010    -0.70867
    5     -0.05641    -1.02501
    5     -1.20392    -0.94322
    5      1.26309     2.85149
    5     -1.31858    -0.87904
    5      0.72556     0.61996
    5      0.39962    -0.90113
    5      0.82131     0.53792
    5     -0.00940     1.06321
    5     -0.50421    -0.22837
    5      0.04008     0.56942
    5      0.31335     1.26081
    5      0.29077     0.28932
    5      0.39240     0.70193
    5     -1.39579    -1.03368
    5     -0.69246    -0.42863
    5      0.60284    -0.47447
    5      0.42898    -1.50205
    5     -0.27782     0.50499
    5     -0.28851    -0.44582
    5      0.91840     0.01801
    5      0.18936     0.41923
    5     -1.02507    -0.21447
    5      0.51248     0.82072
    5     -0.32841    -0.08538
    5      0.54192    -0.16753
    5     -1.00257    -1.39248
    5      0.78734    -1.07210
    5      0.74735     1.47340
    5      0.21260     0.89009
    5      0.42983    -0.25064
    5      0.07825     0.20096
    5      0.65372     0.06907
    5      1.19456     2.67257
    5      0.09633     0.51322
    5      0.34148     1.06366
    5      0.97032     2.66153
    5     -0.55377     0.56818
    5     -0.81224    -1.25282
    5      0.87086     0.75168
    5      0.37023     1.65722
    5      0.07939    -0.01261
    5     -0.43142    -1.02054
    5      1.69675     2.10803
    5     -0.80236    -2.62569
    5      0.12313     0.30404
    5     -0.38262     0.11397
    5     -0.71943     0.56570
    5     -0.34589    -0.34126
    5      1.01757     1.51545
    5      1.22946     0.36211
    5     -0.20824    -0.51298
    5      0.37726     1.61920
    5      0.37687    -0.33316
    5      0.73482     0.09459
    5      0.39375     0.05848
    5     -0.58276    -1.26656
    5      0.24645     0.20387
    5     -0.82099     0.69739
    5      0.60394    -0.03319
    5     -0.14215    -1.48560
    5      2.02036     3.14962
    5     -0.71357    -0.72101
    5      0.70192     0.77542
    5     -1.91419    -2.55496
    5      0.79407    -1.08294
    5      2.00141     2.73835
    5     -0.68568    -0.67345
    5      1.32215     1.18592
    5     -0.10127     0.63183
    5     -1.33067    -1.04522
    5      0.82221    -0.29948
    5     -0.25362     0.53253
    5      0.08550    -0.44647
    5     -0.06986    -1.39267
    5     -0.31518     0.33472
    5      0.56420     1.48211
    5     -0.23658     1.01132
    5     -0.01682    -0.38743
    5     -0.46345    -1.13019
    5     -0.40008    -0.85850
    5     -0.60255    -0.31728
    5     -0.31296    -0.20778
    5     -0.67534    -0.43458
    5      1.05134     1.28640
    5     -0.17458     0.54185
    5      0.45950    -0.10641
    5      0.60322    -1.17056
    5     -0.95627    -2.20103
    5     -0.57269    -0.03249
    5     -0.53883    -1.23449
    5     -0.28073    -1.36167
    5     -0.26911    -1.75932
    5     -0.40620    -0.94961
    5     -0.00878    -1.30234
    5      0.20781     0.69677
    5      0.57212     1.90706
    5     -0.96648     0.20654
    5     -0.61744     0.56018
    5     -0.07901     0.64814
    5     -0.75734    -1.49283
    5      0.29348    -0.12875
    5     -1.14096     0.06946
    5     -0.52941     0.10370
    5     -0.65864    -1.13712
    5      0.33455    -0.12133
    5     -0.45039    -3.03222
    5      0.08999     0.13318
    5      0.14657     0.99831
    5     -0.42958    -0.16578
    5     -1.29907    -0.61596
    5     -0.24333    -1.37534
    5     -0.50457    -1.39270
    5     -0.77565    -0.71830
    5      0.27601     1.76113
    5     -0.01379    -0.78964
    5     -0.22817     0.51401
    5      0.09114    -0.93393
    5     -1.04757     0.94133
    5      0.44692     0.69264
    5      0.94838     2.85778
    5     -0.17490     0.90668
    5      0.63881     2.28486
    5      1.20652     1.28160
    5      0.49622     1.44253
    5      1.01379     0.19654
    5      1.08357     0.60029
    5      1.11609     3.12132
    5     -0.66316    -1.98817
    5     -1.06792    -1.93906
    5     -1.24320    -1.90628
    5     -0.44168    -0.15730
    5      0.23672     2.50971
    5      1.22102     0.56784
    5      0.82619     1.03734
    5      0.35678     1.21440
    5      0.10296     1.44372
    5      0.28810    -1.53307
    5      0.59503     0.75530
    5      0.19905     2.07082
    5     -0.28561    -1.28882
    5      0.35173     0.17387
    5      0.86685     0.35770
    5      0.41934     0.59114
    5      0.70244     0.81534
    5      0.56297     1.30303
    5     -0.15923     0.44880
    5     -1.75730    -2.32802
    5      1.03903     1.70470
    6     -0.26564    -0.87602
    6     -0.76010    -0.75951
    6     -0.05641    -0.84559
    6     -1.20392     0.10652
    6      1.26309     0.93860
    6     -1.31858    -2.68563
    6      0.72556    -0.76968
    6      0.39962    -0.05095
    6      0.82131     0.67088
    6     -0.00940     0.38637
    6     -0.50421     0.23184
    6      0.04008    -0.82616
    6      0.31335    -1.53406
    6      0.29077     0.01108
    6      0.39240     1.07058
    6     -1.39579    -1.22713
    6     -0.69246    -0.35990
    6      0.60284     0.84653
    6      0.42898    -0.20218
    6     -0.27782    -0.18115
    6     -0.28851     0.85354
    6      0.91840     2.04921
    6      0.18936    -0.24729
    6     -1.02507    -1.84076
    6      0.51248     1.31222
    6     -0.32841    -1.15957
    6      0.54192     2.48563
    6     -1.00257    -1.04114
    6      0.78734     0.74864
    6      0.74735     1.04324
    6      0.21260     1.25643
    6      0.42983     2.05717
    6      0.07825     0.45196
    6      0.65372     2.18845
    6      1.19456     0.28707
    6      0.09633    -0.55864
    6      0.34148     0.43435
    6      0.97032     1.52045
    6     -0.55377     0.60687
    6     -0.81224    -2.96538
    6      0.87086     1.63306
    6      0.37023     0.55404
    6      0.07939    -0.27177
    6     -0.43142    -0.25779
    6      1.69675     0.72315
    6     -0.80236    -1.12634
    6      0.12313    -0.21219
    6     -0.38262    -0.56695
    6     -0.71943    -0.88761
    6     -0.34589     0.09768
    6      1.01757     1.29264
    6      1.22946     0.75011
    6     -0.20824     1.76152
    6      0.37726    -1.92411
    6      0.37687     0.63367
    6      0.73482     0.78808
    6      0.39375     0.25646
    6     -0.58276     0.55833
    6      0.24645     0.49380
    6     -0.82099    -2.61921
    6      0.60394    -0.27442
    6     -0.14215     1.79827
    6      2.02036     2.98411
    6     -0.71357     1.62456
    6      0.70192     0.94696
    6     -1.91419    -2.02778
    6      0.79407     2.23131
    6      2.00141     0.96948
    6     -0.68568     0.77176
    6      1.32215     1.53112
    6     -0.10127    -0.02592
    6     -1.33067    -1.72665
    6      0.82221     0.79116
    6     -0.25362    -2.48209
    6      0.08550    -0.07964
    6     -0.06986     0.00824
    6     -0.31518    -1.16063
    6      0.56420     0.73590
    6     -0.23658    -0.18064
    6     -0.01682     1.53736
    6     -0.46345    -0.78323
    6     -0.40008    -0.62975
    6     -0.60255    -2.36551
    6     -0.31296     0.43687
    6     -0.67534     0.10489
    6      1.05134     2.34737
    6     -0.17458    -0.38556
    6      0.45950     2.26962
    6      0.60322     0.25814
    6     -0.95627     0.46111
    6     -0.57269    -0.31449
    6     -0.53883    -1.31537
    6     -0.28073    -2.30131
    6     -0.26911    -1.84870
    6     -0.40620    -1.73676
    6     -0.00878     0.60153
    6      0.20781    -0.31708
    6      0.57212     0.56182
    6     -0.96648    -0.81936
    6     -0.61744    -0.91208
    6     -0.07901     0.15987
    6     -0.75734    -1.09704
    6      0.29348     0.89046
    6     -1.14096    -0.63538
    6     -0.52941    -0.13287
    6     -0.65864    -0.44655
    6      0.33455     1.36732
    6     -0.45039    -0.19542
    6      0.08999    -1.90238
    6      0.14657     0.24193
    6     -0.42958    -0.58775
    6     -1.29907    -0.21673
    6     -0.24333    -1.11797
    6     -0.50457     0.34615
    6     -0.77565     0.77496
    6      0.27601     0.48272
    6     -0.01379     0.32962
    6     -0.22817    -0.99294
    6      0.09114    -0.77004
    6     -1.04757    -0.34938
    6      0.44692    -0.42353
    6      0.94838     1.52565
    6     -0.17490     0.28254
    6      0.63881     1.03418
    6      1.20652     0.38270
    6      0.49622    -0.20252
    6      1.01379     0.26112
    6      1.08357     1.11902
    6      1.11609     2.47425
    6     -0.66316    -1.08500
    6     -1.06792    -1.61684
    6     -1.24320    -2.20772
    6     -0.44168     0.52694
    6      0.23672     1.42878
    6      1.22102     0.55812
    6      0.82619     2.73231
    6      0.35678     0.73544
    6      0.10296    -0.05623
    6      0.28810    -1.29951
    6      0.59503     0.23675
    6      0.19905     0.43803
    6     -0.28561     1.63570
    6      0.35173    -0.44483
    6      0.86685     1.31594
    6      0.41934     0.90953
    6      0.70244     0.68008
    6      0.56297     2.50191
    6     -0.15923     0.15162
    6     -1.75730    -2.60405
    6      1.03903     1.03121
    7     -0.26564    -1.71702
    7     -0.76010    -0.87095
    7     -0.05641    -0.47644
    7     -1.20392    -1.35695
    7      1.26309    -0.05853
    7     -1.31858     0.43958
    7      0.72556     1.34252
    7      0.39962     1.40759
    7      0.82131     0.76312
    7     -0.00940    -1.36405
    7     -0.50421    -1.37750
    7      0.04008    -0.44915
    7      0.31335     1.06178
    7      0.29077     0.11287
    7      0.39240    -0.88596
    7     -1.39579    -2.41696
    7     -0.69246     1.82050
    7      0.60284     0.59624
    7      0.42898     1.78319
    7     -0.27782    -1.13797
    7     -0.28851     0.42045
    7      0.91840    -0.39886
    7      0.18936    -0.57537
    7     -1.02507    -0.33738
    7      0.51248    -0.22775
    7     -0.32841     1.09558
    7      0.54192    -0.49755
    7     -1.00257    -0.67281
    7      0.78734     2.71806
    7      0.74735     0.54224
    7      0.21260    -0.88132
    7      0.42983     1.38914
    7      0.07825    -1.22903
    7      0.65372     0.67817
    7      1.19456     1.34170
    7      0.09633     0.95121
    7      0.34148    -0.05272
    7      0.97032     0.60526
    7     -0.55377    -1.03815
    7     -0.81224    -2.40238
    7      0.87086     1.59157
    7      0.37023     0.00924
    7      0.07939     1.20338
    7     -0.43142    -1.77156
    7      1.69675     1.39144
    7     -0.80236    -0.05143
    7      0.12313    -0.46602
    7     -0.38262    -1.94251
    7     -0.71943    -1.65604
    7     -0.34589    -0.29705
    7      1.01757     0.23694
    7      1.22946     1.29410
    7     -0.20824    -0.42631
    7      0.37726     0.64711
    7      0.37687     1.61147
    7      0.73482     1.22533
    7      0.39375     0.73156
    7     -0.58276    -2.29185
    7      0.24645    -1.39719
    7     -0.82099    -0.77287
    7      0.60394     1.04980
    7     -0.14215    -0.80599
    7      2.02036     1.41212
    7     -0.71357     0.76306
    7      0.70192     1.62360
    7     -1.91419     0.45990
    7      0.79407    -0.44121
    7      2.00141     2.01476
    7     -0.68568    -1.16035
    7      1.32215     1.66253
    7     -0.10127    -1.13810
    7     -1.33067    -1.19059
    7      0.82221     0.96124
    7     -0.25362     0.22742
    7      0.08550    -1.31028
    7     -0.06986     1.29068
    7     -0.31518     0.77470
    7      0.56420    -0.45959
    7     -0.23658    -0.82661
    7     -0.01682    -1.46391
    7     -0.46345    -0.07971
    7     -0.40008     0.01346
    7     -0.60255    -0.19075
    7     -0.31296     1.92957
    7     -0.67534    -1.25569
    7      1.05134     0.07346
    7     -0.17458    -0.35495
    7      0.45950     0.17428
    7      0.60322     0.96481
    7     -0.95627    -1.10392
    7     -0.57269    -1.81516
    7     -0.53883    -1.34152
    7     -0.28073    -1.07621
    7     -0.26911    -0.72690
    7     -0.40620    -0.73459
    7     -0.00878    -0.07223
    7      0.20781    -0.45991
    7      0.57212    -1.38547
    7     -0.96648    -1.98084
    7     -0.61744    -1.82031
