repeat       mu           y
    1     -0.85138    -1.08963
    1      0.28172     0.11303
    1      1.74707     2.98264
    1     -0.76612    -1.26057
    1     -0.31581     0.28642
    1     -0.12347    -0.28983
    1     -0.86352     1.06934
    1      0.73022    -0.25359
    1     -0.69993    -0.33795
    1     -0.78414    -0.19264
    1      1.06016     1.02797
    1      0.47162     1.19719
    1     -0.48405    -0.82481
    1      0.25678     0.17853
    1      0.62739    -0.70998
    1     -0.49513     0.64629
    1     -1.08908    -1.17448
    1     -0.37894    -1.15081
    1      1.41282     1.78987
    1     -0.34277    -0.28449
    1      0.14170    -0.69068
    1     -0.52449    -0.97843
    1      1.57346    -1.02107
    1     -0.29762    -2.32581
    2      1.17084     0.70194
    2     -1.04742    -0.84552
    2      0.84129     0.63687
    2      1.21017     2.05446
    2      1.56415     1.21312
    2     -0.63868    -3.16425
    2      0.08306     0.13327
    2     -0.16390    -0.56743
    2     -1.35068    -2.33311
    2     -0.90270    -0.61510
    2     -0.31971    -0.19297
    2      0.32419    -0.21480
    2     -0.82566     0.32553
    2      0.26676     1.17674
    2      0.39844     0.70575
    2     -0.49247    -1.06359
    2      0.20482     0.34646
    2      0.13388     0.64331
    2      0.07846     0.19418
    2      0.11422     0.55893
    2     -0.40408    -0.30243
    2      0.72060     1.14072
    2      1.11763     2.27209
    2     -0.88238    -1.16864
    2      0.61560     1.32893
    2     -0.49989    -1.28591
    2     -0.81779    -1.75201
    2      0.74887     1.27514
    2     -0.15335     1.09361
    2      0.55292     0.76634
    2     -0.26186    -0.08857
    2     -0.22656     1.33380
    2     -2.02535    -2.02438
    2     -0.51995     0.80495
    2      0.30842     1.19460
    2      0.23552    -2.01379
    2     -0.66049    -0.67329
    2      1.27140     1.44280
    2      0.38272     0.47481
    2     -0.79785    -0.23471
    2      1.84066     2.26963
    2      0.39103    -0.66649
    2     -0.83560    -2.15584
    2      0.12430    -0.02664
    2      0.16814     1.05525
    2      0.07015     0.48869
    2      0.55805    -0.94173
    2     -0.25802     0.90846
    2      0.74755    -0.28170
    2      0.26269     0.58660
    2     -0.36362    -1.49816
    2      0.44610     0.86427
    2     -0.18762    -0.82501
    2     -0.96000    -1.82754
    2      0.52253    -0.69484
    2     -0.65146     0.50636
    2     -0.71813    -0.64774
    2      1.41342    -0.06869
    2      0.50873    -1.33331
    2      1.20431    -0.46102
    2      0.63762     2.68721
    2     -0.32914     0.35363
    2      0.23227     1.41225
    2      1.03823     0.62405
    2     -0.41661     0.26904
    2      1.21484    -1.49513
    2      0.14897    -0.02037
    2     -1.20558    -0.59401
    2     -0.12372     2.15561
    2      0.06576     0.79692
    2     -0.64340    -0.30242
    2     -0.06906    -0.40561
    2      0.73867     1.13587
    2     -0.43323     1.10189
    2     -1.00648    -0.35253
    2      1.08357     3.07599
    2      0.87035     0.82018
    2     -1.43545    -1.03795
    2     -0.43028     0.03033
    2     -0.42292     0.53444
    2     -0.04625    -0.15583
    2      0.37126     2.16277
    2     -0.84852    -1.19259
    2     -1.39107    -0.77194
    2      0.08977    -2.06711
    2     -0.42432     0.14266
    2     -0.82875    -1.53049
    2     -0.91313    -1.00197
    2     -0.35427     0.33131
    2     -0.69930    -0.09907
    2     -0.11201     1.38802
    2     -0.94756    -2.88423
    2     -0.83898    -2.78116
    2      0.00306    -0.54283
    2     -0.76451    -0.82647
    2     -0.66150    -2.15231
    2     -1.37673    -2.00587
    2      0.40363     0.25513
    2     -0.23357    -0.28549
    2      0.85894     1.14006
    2     -0.83122    -0.03907
    2      1.28020     0.64942
    2      0.21496    -0.33119
    2     -0.19154    -1.60627
    2      0.66418     0.64123
    2     -0.58828    -0.01479
    2     -0.33459    -1.08356
    2     -0.03861    -0.49054
    2      0.09375    -0.05479
    2      0.55215    -0.06025
    2     -0.08623    -0.14063
    2     -0.58733    -3.79754
    2     -0.89236    -0.28200
    2     -0.58001    -1.15837
    2     -0.34181     0.36196
    2      0.80700     3.08098
    2     -0.13149    -0.43678
    2      0.02154    -0.19216
    2      0.07961     0.92306
    2     -0.24025    -2.62610
    2      0.08307    -0.44683
    2      0.27913     1.25308
    2     -0.77794     0.71949
    2     -0.18239     1.51147
    2     -0.90611     0.50316
    2     -0.92108    -1.66628
    2     -0.85138    -3.46661
    2      0.28172     1.07605
    2      1.74707     1.90446
    2     -0.76612    -1.82481
    2     -0.31581     0.06768
    2     -0.12347    -0.64313
    2     -0.86352    -0.24245
    2      0.73022     0.17675
    2     -0.69993    -0.38768
    2     -0.78414    -1.12544
    2      1.06016     1.81271
    2      0.47162    -1.04099
    2     -0.48405    -0.58752
    2      0.25678    -0.57428
    2      0.62739     0.48288
    2     -0.49513    -2.50489
    2     -1.08908    -0.57584
    2     -0.37894    -1.00117
    2      1.41282     1.87478
    2     -0.34277     0.10079
    2      0.14170    -0.30023
    2     -0.52449    -1.47076
    2      1.57346     1.09025
    2     -0.29762    -0.11060
    3      1.17084     0.96189
    3     -1.04742    -1.48738
    3      0.84129    -1.27809
    3      1.21017     1.25193
    3      1.56415     2.82583
    3     -0.63868    -0.27500
    3      0.08306    -0.58705
    3     -0.16390     0.70355
    3     -1.35068    -1.98888
    3     -0.90270    -1.81773
    3     -0.31971    -1.98014
    3      0.32419     0.14349
    3     -0.82566    -1.29212
    3      0.26676     2.98359
    3      0.39844     1.40085
    3     -0.49247    -1.08875
    3      0.20482     1.06458
    3      0.13388     0.13255
    3      0.07846    -1.51280
    3      0.11422     0.43067
    3     -0.40408     0.26601
    3      0.72060     0.12130
    3      1.11763     0.99419
    3     -0.88238    -0.96280
    3      0.61560    -0.14767
    3     -0.49989     0.86916
    3     -0.81779    -0.34197
    3      0.74887     2.51176
    3     -0.15335     0.37428
    3      0.55292     0.98181
    3     -0.26186     0.84751
    3     -0.22656     0.87905
    3     -2.02535    -2.95463
    3     -0.51995     0.05988
    3      0.30842     0.16516
    3      0.23552     0.54882
    3     -0.66049    -0.19210
    3      1.27140     2.26660
    3      0.38272     0.61467
    3     -0.79785    -0.54527
    3      1.84066     2.52515
    3      0.39103     0.00674
    3     -0.83560     0.53270
    3      0.12430     0.10349
    3      0.16814     0.80909
    3      0.07015    -0.08637
    3      0.55805    -0.30680
    3     -0.25802    -0.82516
    3      0.74755    -0.61859
    3      0.26269     1.47749
    3     -0.36362    -1.08867
    3      0.44610     0.94275
    3     -0.18762     1.28278
    3     -0.96000     0.39440
    3      0.52253     0.93189
    3     -0.65146    -1.10675
    3     -0.71813    -2.55217
    3      1.41342     4.51715
    3      0.50873     1.18360
    3      1.20431     3.49885
    3      0.63762     1.17308
    3     -0.32914    -1.72074
    3      0.23227     0.61880
    3      1.03823    -0.29568
    3     -0.41661     1.15477
    3      1.21484     0.71817
    3      0.14897     0.50941
    3     -1.20558    -0.79716
    3     -0.12372    -0.96670
    3      0.06576     0.49575
    3     -0.64340    -1.49057
    3     -0.06906     0.83332
    3      0.73867     0.62460
    3     -0.43323    -0.79953
    3     -1.00648    -0.61442
    3      1.08357     0.53453
    3      0.87035     0.90621
    3     -1.43545    -2.45619
    3     -0.43028    -0.44906
    3     -0.42292    -0.58403
    3     -0.04625    -0.79364
    3      0.37126    -0.35407
    3     -0.84852    -0.44538
    3     -1.39107     0.11404
    3      0.08977    -0.09133
    3     -0.42432    -1.20228
    3     -0.82875    -0.69626
    3     -0.91313    -0.12290
    3     -0.35427    -0.46842
    3     -0.69930    -0.98551
    3     -0.11201    -1.10828
    3     -0.94756    -2.68446
    3     -0.83898    -1.65684
    3      0.00306    -0.77714
    3     -0.76451    -0.91943
    3     -0.66150    -0.03155
    3     -1.37673    -0.39659
    3      0.40363    -0.35795
    3     -0.23357    -0.96161
    3      0.85894    -1.52252
    3     -0.83122    -0.67175
    3      1.28020     0.16177
    3      0.21496     0.03741
    3     -0.19154     0.29398
    3      0.66418    -2.38063
    3     -0.58828    -1.39774
    3     -0.33459    -0.22474
    3     -0.03861    -1.87619
    3      0.09375     0.80691
    3      0.55215    -0.80650
    3     -0.08623    -1.29161
    3     -0.58733    -0.79934
    3     -0.89236    -0.48006
    3     -0.58001    -0.61087
    3     -0.34181    -1.83756
    3      0.80700     1.82205
    3     -0.13149     0.31784
    3      0.02154    -0.69240
    3      0.07961     0.45246
    3     -0.24025    -1.13275
    3      0.08307    -0.69953
    3      0.27913     1.98839
    3     -0.77794     0.71197
    3     -0.18239     0.84827
    3     -0.90611    -2.00365
    3     -0.92108     0.63824
    3     -0.85138    -0.35582
    3      0.28172    -1.01714
    3      1.74707     1.56631
    3     -0.76612    -2.49822
    3     -0.31581     1.54885
    3     -0.12347     0.10263
    3     -0.86352    -0.00561
    3      0.73022     0.72581
    3     -0.69993    -0.47255
    3     -0.78414    -1.07326
    3      1.06016     1.15799
    3      0.47162     0.84689
    3     -0.48405    -0.21662
    3      0.25678    -0.47093
    3      0.62739     1.36467
    3     -0.49513     0.26831
    3     -1.08908    -0.61502
    3     -0.37894    -0.73180
    3      1.41282     1.79326
    3     -0.34277    -0.29752
    3      0.14170     0.51210
    3     -0.52449     0.28690
    3      1.57346     1.12755
    3     -0.29762     0.14128
    4      1.17084     0.54948
    4     -1.04742    -2.10003
    4      0.84129    -0.94520
    4      1.21017     0.20816
    4      1.56415     0.49914
    4     -0.63868    -1.04039
    4      0.08306     0.78280
    4     -0.16390     0.52843
    4     -1.35068    -1.65776
    4     -0.90270    -0.50338
    4     -0.31971     0.21018
    4      0.32419     1.40849
    4     -0.82566     0.10886
    4      0.26676     1.49197
    4      0.39844    -0.89293
    4     -0.49247     1.21330
    4      0.20482     1.34229
    4      0.13388    -0.51094
    4      0.07846    -1.23106
    4      0.11422    -0.25843
    4     -0.40408    -0.23746
    4      0.72060     1.38066
    4      1.11763    -0.05460
    4     -0.88238    -0.62468
    4      0.61560     0.68064
    4     -0.49989    -0.93110
    4     -0.81779    -2.23864
    4      0.74887     1.77570
    4     -0.15335     0.09401
    4      0.55292     1.14987
    4     -0.26186    -1.63169
    4     -0.22656    -1.16419
    4     -2.02535    -1.88852
    4     -0.51995    -1.33004
    4      0.30842     1.82436
    4      0.23552    -0.26685
    4     -0.66049    -0.36441
    4      1.27140     2.52533
    4      0.38272     0.38346
    4     -0.79785    -0.69507
    4      1.84066     3.95993
    4      0.39103     0.39918
    4     -0.83560    -0.94590
    4      0.12430     0.22949
    4      0.16814    -0.23856
    4      0.07015    -0.24943
    4      0.55805     0.26083
    4     -0.25802    -0.77124
    4      0.74755     0.78085
    4      0.26269     0.32141
    4     -0.36362     1.53185
    4      0.44610    -0.14553
    4     -0.18762    -0.08122
    4     -0.96000    -2.40080
    4      0.52253     2.46870
    4     -0.65146    -0.41433
    4     -0.71813     0.51875
    4      1.41342     0.67273
    4      0.50873     1.30221
    4      1.20431     0.80112
    4      0.63762     0.40084
    4     -0.32914     0.47313
    4      0.23227    -0.06780
    4      1.03823     0.54326
    4     -0.41661     0.21614
    4      1.21484     2.60004
    4      0.14897    -0.29481
    4     -1.20558    -2.69170
    4     -0.12372    -0.56742
    4      0.06576    -0.16232
    4     -0.64340     0.47340
    4     -0.06906    -0.72784
    4      0.73867     0.33078
    4     -0.43323    -0.98860
    4     -1.00648     0.69667
    4      1.08357    -0.08638
    4      0.87035     0.88235
    4     -1.43545    -2.02066
    4     -0.43028    -2.01494
    4     -0.42292    -0.82896
    4     -0.04625     0.82122
    4      0.37126    -1.53512
    4     -0.84852    -2.66253
    4     -1.39107    -0.74653
    4      0.08977     0.24164
    4     -0.42432     1.25640
    4     -0.82875    -1.31558
    4     -0.91313    -2.08557
    4     -0.35427    -0.80303
    4     -0.69930    -0.82399
    4     -0.11201    -0.79765
    4     -0.94756    -2.43798
    4     -0.83898    -2.40039
    4      0.00306    -1.49919
    4     -0.76451    -0.82447
    4     -0.66150    -0.64567
    4     -1.37673    -0.78380
    4      0.40363     1.52695
    4     -0.23357    -0.08927
    4      0.85894     1.48624
    4     -0.83122    -1.03148
    4      1.28020     1.27100
    4      0.21496     0.34534
    4     -0.19154     0.49845
    4      0.66418     1.92364
    4     -0.58828     0.34073
    4     -0.33459     0.77135
    4     -0.03861     0.03685
    4      0.09375    -1.07985
    4      0.55215     0.05611
    4     -0.08623     0.27670
    4     -0.58733     1.10350
    4     -0.89236    -1.14625
    4     -0.58001     1.17665
    4     -0.34181    -0.91976
    4      0.80700     1.96411
    4     -0.13149    -1.91142
    4      0.02154     0.67389
    4      0.07961    -0.42737
    4     -0.24025    -1.20760
    4      0.08307    -0.97489
    4      0.27913     0.50658
    4     -0.77794    -1.55541
    4     -0.18239     0.54286
    4     -0.90611    -0.17678
    4     -0.92108    -3.00856
    4     -0.85138     0.50695
    4      0.28172     1.94772
    4      1.74707     0.11894
    4     -0.76612    -1.36540
    4     -0.31581     1.03187
    4     -0.12347     0.47775
    4     -0.86352    -0.15931
    4      0.73022     1.08334
    4     -0.69993    -0.59784
    4     -0.78414    -1.11228
    4      1.06016     1.92843
    4      0.47162     1.72421
    4     -0.48405     0.75502
    4      0.25678    -2.11463
    4      0.62739     0.49263
    4     -0.49513    -1.85719
    4     -1.08908    -1.87458
    4     -0.37894    -0.45924
    4      1.41282     0.49375
    4     -0.34277    -0.17672
    4      0.14170     2.44398
    4     -0.52449    -1.29344
    4      1.57346     1.47193
    4     -0.29762    -1.30907
    5      1.17084     0.89941
    5     -1.04742    -2.59411
    5      0.84129    -0.61408
    5      1.21017     0.19900
    5      1.56415     1.44193
    5     -0.63868    -0.54187
    5      0.08306     1.12303
    5     -0.16390    -0.41689
    5     -1.35068    -2.50368
    5     -0.90270    -0.75098
    5     -0.31971     0.10834
    5      0.32419     0.15194
    5     -0.82566    -1.09268
    5      0.26676     0.66827
    5      0.39844     0.45699
    5     -0.49247    -1.95217
    5      0.20482     1.21235
    5      0.13388     0.38031
    5      0.07846     1.10478
    5      0.11422    -0.60854
    5     -0.40408    -0.57650
    5      0.72060     0.10204
    5      1.11763    -0.36020
    5     -0.88238    -1.33564
    5      0.61560     0.75620
    5     -0.49989     0.47797
    5     -0.81779    -0.18345
    5      0.74887     1.11341
    5     -0.15335    -0.61540
    5      0.55292     1.23440
    5     -0.26186     0.18313
    5     -0.22656    -0.39926
    5     -2.02535    -2.83800
    5     -0.51995    -0.14721
    5      0.30842    -0.62406
    5      0.23552     0.85425
    5     -0.66049    -1.00923
    5      1.27140     1.67231
    5      0.38272     0.04938
    5     -0.79785    -0.79034
    5      1.84066     2.84871
    5      0.39103     1.26652
    5     -0.83560    -1.14276
    5      0.12430     0.08215
    5      0.16814    -0.83965
    5      0.07015    -2.31544
    5      0.55805     0.67035
    5     -0.25802     0.59129
    5      0.74755     1.67737
    5      0.26269    -0.66894
    5     -0.36362    -1.76363
    5      0.44610    -0.77469
    5     -0.18762    -1.42986
    5     -0.96000     0.02390
    5      0.52253    -0.26732
    5     -0.65146     0.01039
    5     -0.71813    -1.38432
    5      1.41342     2.57504
    5      0.50873    -0.55500
    5      1.20431     1.82888
    5      0.63762    -1.00572
    5     -0.32914     0.36118
    5      0.23227    -0.12754
    5      1.03823     1.86825
    5     -0.41661     0.90432
    5      1.21484     1.52146
    5      0.14897     0.56736
    5     -1.20558    -0.78817
    5     -0.12372     0.75864
    5      0.06576    -0.59910
    5     -0.64340    -1.61350
    5     -0.06906    -0.13726
    5      0.73867    -0.66635
    5     -0.43323     0.29065
    5     -1.00648     0.16783
    5      1.08357     2.31751
    5      0.87035     0.78475
    5     -1.43545    -0.31951
    5     -0.43028    -1.61646
    5     -0.42292    -0.08275
    5     -0.04625    -0.31612
    5      0.37126    -0.86840
    5     -0.84852    -0.54221
    5     -1.39107     0.03784
    5      0.08977    -0.80927
    5     -0.42432    -0.79041
    5     -0.82875    -0.91365
    5     -0.91313    -0.45966
    5     -0.35427     0.30788
    5     -0.69930     2.04985
    5     -0.11201     0.31259
    5     -0.94756    -2.15620
    5     -0.83898    -1.40534
    5      0.00306     0.85836
    5     -0.76451    -0.93863
    5     -0.66150    -0.87550
    5     -1.37673    -4.04797
    5      0.40363     0.15823
    5     -0.23357     0.22805
    5      0.85894     1.38401
    5     -0.83122    -2.88676
    5      1.28020     2.05172
    5      0.21496     0.41227
    5     -0.19154    -2.99113
    5      0.66418     1.24471
    5     -0.58828    -1.53370
    5     -0.33459    -0.57944
    5     -0.03861     0.56132
    5      0.09375     1.64058
    5      0.55215     0.07785
    5     -0.08623     0.67655
    5     -0.58733    -0.86580
    5     -0.89236    -3.24947
    5     -0.58001    -2.24300
    5     -0.34181     1.63277
    5      0.80700     0.69544
    5     -0.13149     1.04742
    5      0.02154     0.04503
    5      0.07961     0.02102
    5     -0.24025    -0.22813
    5      0.08307     0.21135
    5      0.27913    -0.46749
    5     -0.77794    -2.17087
    5     -0.18239    -0.91995
    5     -0.90611    -1.07881
    5     -0.92108    -0.69646
    5     -0.85138    -1.35832
    5      0.28172    -1.60183
    5      1.74707     0.99932
    5     -0.76612    -1.78030
    5     -0.31581     0.76858
    5     -0.12347     0.50505
    5     -0.86352    -0.95780
    5      0.73022     1.07927
    5     -0.69993    -0.78566
    5     -0.78414     0.92605
    5      1.06016     1.13235
    5      0.47162    -0.82487
    5     -0.48405     1.26507
    5      0.25678    -1.01815
    5      0.62739    -0.55031
    5     -0.49513    -0.15596
    5     -1.08908    -2.02858
    5     -0.37894    -0.14794
    5      1.41282     1.09526
    5     -0.34277    -0.05053
    5      0.14170     0.71735
    5     -0.52449    -0.90535
    5      1.57346     2.14610
    5     -0.29762    -0.12692
    6      1.17084     0.40174
    6     -1.04742    -2.89244
    6      0.84129    -0.12104
    6      1.21017     1.05445
    6      1.56415     2.82964
    6     -0.63868    -0.21578
    6      0.08306    -0.35731
    6     -0.16390    -0.21195
    6     -1.35068    -2.09038
    6     -0.90270    -1.83162
    6     -0.31971    -0.75314
    6      0.32419    -1.23026
    6     -0.82566    -0.05926
    6      0.26676     1.57892
    6      0.39844     0.75472
    6     -0.49247    -0.64111
    6      0.20482     0.81968
    6      0.13388     0.80700
    6      0.07846     1.13301
    6      0.11422     0.00266
    6     -0.40408    -1.36435
    6      0.72060     1.19538
    6      1.11763     0.14702
    6     -0.88238    -0.26800
    6      0.61560    -1.12545
    6     -0.49989    -2.23590
    6     -0.81779    -2.30555
    6      0.74887     1.81379
    6     -0.15335    -1.69261
    6      0.55292     1.21155
    6     -0.26186     0.01714
    6     -0.22656     1.92888
    6     -2.02535    -1.21455
    6     -0.51995     1.29726
    6      0.30842     0.54342
    6      0.23552    -0.46035
    6     -0.66049    -2.76088
    6      1.27140    -0.09834
    6      0.38272     0.16518
    6     -0.79785    -0.84287
    6      1.84066     3.48214
    6      0.39103     1.43047
    6     -0.83560     0.23625
    6      0.12430     0.92897
    6      0.16814     0.90773
    6      0.07015    -1.22169
    6      0.55805     0.83256
    6     -0.25802    -0.50048
    6      0.74755     1.14423
    6      0.26269    -0.01561
    6     -0.36362    -0.64247
    6      0.44610     0.73369
    6     -0.18762     0.67665
    6     -0.96000    -0.94043
    6      0.52253    -0.07455
    6     -0.65146    -1.47051
    6     -0.71813    -0.52320
    6      1.41342    -0.30684
    6      0.50873     0.73328
    6      1.20431     0.53880
    6      0.63762     0.45422
    6     -0.32914    -2.05344
    6      0.23227     1.36751
    6      1.03823     1.98668
    6     -0.41661    -0.03876
    6      1.21484     0.28460
    6      0.14897    -0.06943
    6     -1.20558    -1.64940
    6     -0.12372    -1.14730
    6      0.06576    -0.44907
    6     -0.64340    -0.26584
    6     -0.06906     0.53343
    6      0.73867     0.27961
    6     -0.43323    -1.86790
    6     -1.00648    -0.11679
    6      1.08357     0.74230
    6      0.87035     1.05352
    6     -1.43545    -0.66714
    6     -0.43028    -0.63006
    6     -0.42292    -1.97345
    6     -0.04625     1.23284
    6      0.37126     0.74078
    6     -0.84852    -0.14166
    6     -1.39107    -0.92960
    6      0.08977     0.00329
    6     -0.42432    -0.80323
    6     -0.82875    -0.52049
    6     -0.91313    -0.74163
    6     -0.35427    -0.45247
    6     -0.69930    -1.77550
    6     -0.11201    -0.82551
    6     -0.94756    -1.85292
    6     -0.83898    -2.03840
    6      0.00306     1.08543
    6     -0.76451    -0.80159
    6     -0.66150     1.09926
    6     -1.37673    -1.34970
    6      0.40363    -0.85652
    6     -0.23357    -0.43825
    6      0.85894    -1.66697
    6     -0.83122    -2.53498
    6      1.28020     1.57536
    6      0.21496     2.89817
    6     -0.19154    -0.35355
    6      0.66418    -0.38464
    6     -0.58828     0.27703
    6     -0.33459    -1.82230
    6     -0.03861     0.20398
    6      0.09375    -1.73744
    6      0.55215     0.77682
    6     -0.08623    -0.51283
    6     -0.58733    -1.73866
    6     -0.89236    -0.89237
    6     -0.58001     0.30009
    6     -0.34181     0.04305
    6      0.80700    -0.50351
    6     -0.13149    -0.63573
    6      0.02154    -0.90213
    6      0.07961     2.11037
    6     -0.24025     0.47134
    6      0.08307     1.24002
    6      0.27913    -0.17802
    6     -0.77794    -0.50920
    6     -0.18239    -3.74630
    6     -0.90611     0.55944
    6     -0.92108    -0.93757
    6     -0.85138    -1.54115
    6      0.28172     2.22933
    6      1.74707     1.77768
    6     -0.76612    -2.97109
    6     -0.31581     0.54773
    6     -0.12347     0.13841
    6     -0.86352    -1.60702
    6      0.73022     3.16599
    6     -0.69993    -0.74309
    6     -0.78414    -0.16129
    6      1.06016     0.25860
    6      0.47162     0.15634
    6     -0.48405     1.32866
    6      0.25678    -0.28137
    6      0.62739     1.90817
    6     -0.49513    -1.41971
    6     -1.08908    -0.19554
    6     -0.37894     0.68927
    6      1.41282     2.17113
    6     -0.34277     0.08511
    6      0.14170     1.05018
    6     -0.52449     0.98956
    6      1.57346     1.78171
    6     -0.29762     1.22629
    7      1.17084     0.83740
    7     -1.04742    -2.94132
    7      0.84129     0.40492
    7      1.21017     2.44756
    7      1.56415     0.25276
    7     -0.63868    -1.50497
    7      0.08306    -1.04444
    7     -0.16390     1.23020
    7     -1.35068    -1.81226
    7     -0.90270    -0.10799
    7     -0.31971    -1.13955
    7      0.32419     1.26242
    7     -0.82566    -2.31355
    7      0.26676     0.78001
    7      0.39844    -0.74774
    7     -0.49247     0.26693
    7      0.20482     0.37877
    7      0.13388    -0.40396
    7      0.07846    -0.60981
    7      0.11422     0.90621
    7     -0.40408    -1.91774
    7      0.72060     0.49625
    7      1.11763     1.10349
    7     -0.88238    -1.57922
    7      0.61560     0.40557
    7     -0.49989     0.15635
    7     -0.81779    -0.22792
    7      0.74887     1.15875
    7     -0.15335    -0.44971
    7      0.55292     1.07494
    7     -0.26186    -2.38738
    7     -0.22656    -0.51269
    7     -2.02535    -2.06923
    7     -0.51995    -0.99077
    7      0.30842    -1.16576
    7      0.23552     0.97909
    7     -0.66049    -2.11584
    7      1.27140     0.90137
    7      0.38272     0.65718
    7     -0.79785    -0.84099
    7      1.84066     2.20614
    7      0.39103     1.17575
    7     -0.83560    -2.93039
    7      0.12430    -0.67042
    7      0.16814     1.05848
    7      0.07015    -0.04983
    7      0.55805     2.74962
    7     -0.25802    -0.70407
    7      0.74755     0.45560
    7      0.26269     0.85446
    7     -0.36362     1.29859
    7      0.44610     0.87889
    7     -0.18762     0.52766
    7     -0.96000    -2.70265
    7      0.52253     1.98373
    7     -0.65146    -0.26855
    7     -0.71813    -0.65875
    7      1.41342     1.86974
    7      0.50873     1.00915
    7      1.20431     1.75316
    7      0.63762     0.99646
    7     -0.32914     0.85438
    7      0.23227     0.22188
    7      1.03823     0.93582
    7     -0.41661     0.28908
    7      1.21484    -0.14462
    7      0.14897     1.79652
    7     -1.20558    -1.93582
    7     -0.12372    -0.50316
    7      0.06576     0.13505
    7     -0.64340    -0.13660
    7     -0.06906    -0.61512
    7      0.73867     0.04831
    7     -0.43323    -0.36096
    7     -1.00648    -0.35396
    7      1.08357     0.83985
    7      0.87035     0.56474
    7     -1.43545    -2.70513
    7     -0.43028    -0.05696
    7     -0.42292    -0.59401
    7     -0.04625    -0.44787
    7      0.37126     1.75946
    7     -0.84852    -1.71509
    7     -1.39107    -0.42869
    7      0.08977     1.36114
    7     -0.42432     0.04303
    7     -0.82875    -2.72291
    7     -0.91313    -1.72234
    7     -0.35427    -1.32070
    7     -0.69930    -1.77533
    7     -0.11201     0.28307
    7     -0.94756    -1.54285
    7     -0.83898    -1.10304
