repeat       mu           y
    5      0.33016     0.01260
    5      0.56683     0.85907
    5     -0.31909     0.25656
    5      0.09097    -0.28989
    5     -1.29927    -0.72663
    5      0.31129     0.48199
    6      0.62588    -0.14321
    6     -1.22521    -3.07023
    6      0.99560     0.03328
    6     -1.48295    -1.63868
    6      1.15640     2.42190
    6     -1.89278    -1.46989
    6      0.05797    -0.38240
    6     -0.06213    -0.11018
    6      0.76134     0.02163
    6      0.11979    -0.80913
    6     -0.06497    -0.49840
    6      0.16839    -1.38606
    6      0.55169     1.31809
    6      0.84147     2.15363
    6      0.22701     0.58329
    6      0.11253    -0.03611
    6     -0.37112     0.24374
    6      0.69884     1.37197
    6      0.42109     1.47565
    6     -0.65499    -0.76656
    6      0.40205    -0.55822
    6      0.82280     1.29759
    6     -0.17808    -1.14869
    6     -0.79486    -0.18047
    6      1.46749    -0.27356
    6     -0.76763    -2.50365
    6      0.88199    -0.60577
    6     -0.40796     0.65696
    6      0.41378    -1.12548
    6      0.99633     1.65495
    6      0.29985     0.57886
    6     -0.20287     1.95257
    6      0.06779     0.87859
    6      0.28583     2.10303
    6      0.82063     1.05563
    6     -0.23894    -0.93481
    6      0.03938    -2.06101
    6     -0.08163    -1.45138
    6     -0.31602    -0.53356
    6     -0.39461    -0.43963
    6      0.91533     2.55682
    6      0.43436     1.47380
    6      1.24323     2.31508
    6      0.12188     0.92654
    6      1.51226     2.25185
    6     -0.30611    -1.59795
    6      0.34590     0.62041
    6     -1.09918    -1.34164
    6     -0.33185     0.06484
    6      0.22197    -0.05633
    6      0.25957    -0.01928
    6      0.53322     0.82080
    6     -0.09097     0.77331
    6      0.34176     0.36132
    6     -0.78710    -1.38418
    6      0.05324    -0.76580
    6      0.73478     0.92971
    6     -0.48209    -2.20235
    6     -0.12778     0.09677
    6     -0.74289    -1.40840
    6     -0.60250    -0.78591
    6     -0.25742    -1.98172
    6      2.10880     3.24405
    6     -0.86812     0.08032
    6      0.96763     1.34548
    6     -1.35150    -2.28174
    6     -0.63934    -0.85774
    6      1.55497     1.11114
    6     -1.31252    -2.33611
    6      2.24152     1.72669
    6      0.07762     0.45518
    6     -0.71824    -0.11575
    6      0.41575    -0.04331
    6     -0.67116    -2.10583
    6      0.03186     0.92154
    6     -0.14232    -0.48359
    6     -0.50567    -0.32250
    6     -0.19427     0.57403
    6      0.19000    -0.00977
    6      0.96239    -0.58814
    6     -0.63652     0.64257
    6      0.41054     0.78006
    6     -0.37703     0.32983
    6     -0.49422    -0.03275
    6     -0.43680    -0.52329
    6      1.19846     0.81955
    6     -0.16710     0.14115
    6      1.02486     1.19636
    6     -0.69449    -0.79270
    6     -0.66178    -1.73799
    6     -0.43093    -1.14444
    6     -0.24189    -1.14725
    6      0.48959    -0.70983
    6     -0.82810     0.25426
    6      0.24779     0.21070
    6      0.54595     2.30671
    6      1.47192     1.49895
    6      0.57091    -0.68924
    6     -0.66804    -0.87272
    6     -0.36349    -2.88941
    6      0.15836    -1.54540
    6     -1.41197    -1.11681
    6     -0.51292     2.17029
    6     -0.67202    -0.83403
    6     -1.11530    -2.16412
    6     -1.03020    -0.16489
    6     -0.35409    -1.84180
    6     -0.26327    -0.02068
    6      0.46849    -1.36270
    6     -0.17125     0.05342
    6      0.02874    -0.39786
    6     -1.78318    -2.93451
    6      0.14974     0.14973
    6     -0.71041     0.16969
    6     -0.16013     0.22472
    6      0.45289    -0.85761
    6      0.25547    -0.24877
    6      0.17602    -0.74765
    6     -1.02862     1.00214
    6     -0.03839     0.67321
    6      0.17355     1.33050
    6      1.05667     0.59953
    6      0.01757     0.28631
    6      0.91839    -2.64552
    6      0.08371     1.54926
    6     -0.24134    -0.25784
    6      1.38377     0.69401
    6      0.78331     2.73092
    6      0.30635     0.33696
    6     -0.25459    -2.45955
    6     -0.47258     0.39097
    6     -0.73843    -0.47655
    6     -0.33510    -1.07860
    6      0.94304     3.37881
    6      1.19531     1.15215
    6      0.25448     0.87733
    6     -0.02958    -0.83113
    6      0.42150     0.10623
    6     -0.23170     1.58102
    6      0.88488     0.34674
    6      0.13364     1.41442
    6     -0.16716    -1.09174
    6     -0.23867     0.65487
    6      0.13897     1.20719
    6      0.33016     1.08847
    6      0.56683     0.99471
    6     -0.31909     0.58939
    6      0.09097     1.60503
    6     -1.29927    -1.09102
    6      0.31129     1.83520
    7      0.62588     0.29245
    7     -1.22521    -3.11910
    7      0.99560     0.55924
    7     -1.48295    -0.24557
    7      1.15640    -0.15498
    7     -1.89278    -2.75908
    7      0.05797    -1.06953
    7     -0.06213     1.33197
    7      0.76134     0.29975
    7      0.11979     0.91450
    7     -0.06497    -0.88482
    7      0.16839     1.10662
    7      0.55169    -0.93620
    7      0.84147     1.35473
    7      0.22701    -0.91917
    7      0.11253     0.87193
    7     -0.37112    -0.19717
    7      0.69884     0.16100
    7      0.42109    -0.26717
    7     -0.65499     0.13699
    7      0.40205    -1.11162
    7      0.82280     0.59846
    7     -0.17808    -0.19222
    7     -0.79486    -1.49169
    7      1.46749     1.25747
    7     -0.76763    -0.11140
    7      0.88199     1.47186
    7     -0.40796     0.00192
    7      0.41378     0.11742
    7      0.99633     1.51835
    7      0.29985    -1.82567
    7     -0.20287    -0.48900
    7      0.06779     0.02392
    7      0.28583    -0.18499
    7      0.82063    -0.65355
    7     -0.23894     0.50463
    7      0.03938    -1.41597
    7     -0.08163    -0.45167
    7     -0.31602    -0.04156
    7     -0.39461    -0.43775
    7      0.91533     1.28081
    7      0.43436     1.21909
    7      1.24323    -0.85156
    7      0.12188    -0.67284
    7      1.51226     2.40260
    7     -0.30611    -0.42609
    7      0.34590     2.53747
    7     -1.09918    -1.54522
    7     -0.33185    -0.62379
    7      0.22197     0.81374
    7      0.25957     1.92178
    7      0.53322     0.96600
    7     -0.09097     0.62431
    7      0.34176    -1.40089
    7     -0.78710     0.67410
    7      0.05324     0.43615
    7      0.73478     0.79416
    7     -0.48209    -0.02577
    7     -0.12778     0.37264
    7     -0.74289    -0.19404
    7     -0.60250    -0.24366
    7     -0.25742     0.92610
    7      2.10880     2.09842
    7     -0.86812    -0.97054
    7      0.96763     1.67333
    7     -1.35150    -2.71096
    7     -0.63934     1.00821
    7      1.55497     0.82472
    7     -1.31252    -1.69196
    7      2.24152     2.31081
    7      0.07762     0.58442
    7     -0.71824    -1.26430
    7      0.41575    -0.27461
    7     -0.67116    -0.59889
    7      0.03186     0.68437
    7     -0.14232    -0.38604
    7     -0.50567    -0.81128
    7     -0.19427    -1.46395
    7      0.19000     0.56333
    7      0.96239     0.79130
    7     -0.63652    -1.03815
    7      0.41054     1.79874
    7     -0.37703    -1.24360
    7     -0.49422     0.46816
    7     -0.43680     0.83457
    7      1.19846     1.66581
    7     -0.16710    -2.06127
    7      1.02486     0.21564
    7     -0.69449    -1.66093
    7     -0.66178    -1.73782
    7     -0.43093    -0.03586
    7     -0.24189    -0.83719
    7      0.48959     0.22553
    7     -0.82810    -0.58481
    7      0.24779     0.06168
    7      0.54595    -0.83557
    7      1.47192     2.05154
    7      0.57091     2.41922
    7     -0.66804    -3.28715
    7     -0.36349    -0.14697
    7      0.15836    -1.13763
