repeat       mu           y
    2     -0.21436    -1.38847
    2     -0.37507     1.13693
    2      0.70913     1.04062
    2     -0.74597    -1.46372
    2     -0.45109    -0.42474
    2      0.48862     0.78811
    2      0.02653     0.26578
    2      0.00895     0.71014
    2      0.41010     0.47056
    2      0.28823    -0.36771
    2      0.38491     0.96854
    2      0.85314     0.79264
    2     -2.02318    -0.13460
    2     -0.36390    -1.76192
    2      1.37816    -1.09120
    2      0.33046     0.09962
    2     -0.38294     0.56851
    2     -0.25108    -0.71857
    2      0.44135    -0.18119
    2     -0.03301     0.54581
    2      0.83482     1.66732
    2      0.46347     1.81379
    2     -1.22635    -1.79988
    2      0.77248     1.50992
    2     -0.83281    -1.13515
    2     -0.88639    -1.69103
    2     -0.74084    -2.32712
    2      0.88147     0.50696
    2      0.78690    -0.75313
    2      0.17331     0.00576
    2      0.69897     0.56638
    2     -0.74572    -1.32593
    2     -0.36541     0.37689
    2      0.44933    -1.23059
    2     -0.45534    -0.26474
    2     -0.95141    -0.21146
    2      0.56662     1.37071
    2     -0.52346    -0.00788
    2     -1.06928    -0.01823
    2      0.28036     0.87679
    2      1.16992     1.67215
    2     -0.63554    -2.50544
    2     -0.23227     1.23348
    2      0.15618     0.21259
    2     -0.81493    -0.36483
    2     -1.21983    -0.15722
    2      0.48644     1.46162
    2      0.23993     0.36339
    2     -0.49150    -0.08287
    2     -1.48448    -2.04856
    2      1.28035     1.59871
    2     -0.11148    -1.11537
    2      0.33383    -0.03661
    2      0.39888     1.73693
    2      0.23853     0.14005
    2     -0.51371    -1.05976
    2     -0.08224    -0.75638
    2     -0.40949    -0.71156
    2     -0.48869    -1.81213
    2     -0.72109    -1.77504
    2     -1.32899    -2.38370
    2      0.08415    -0.08588
    2     -1.30678    -1.92840
    2     -1.13578    -0.16081
    2     -1.14405    -1.23861
    2     -0.20640    -1.73792
    2     -0.84056     0.77727
    2     -0.04329    -2.01030
    2     -0.70094    -2.13531
    2     -0.28409    -2.19581
    2     -0.02129     0.74097
    2     -0.96348    -1.16868
    2      0.81446     0.64023
    2      0.84960     0.43335
    2     -0.72710    -0.40819
    2      0.18463    -0.50022
    2     -0.51622     0.82528
    2     -0.29877    -0.22066
    2     -0.36688     0.67265
    2     -1.19401     0.04474
    2     -0.14724     0.45190
    2     -0.50277    -1.83451
    2     -1.38503    -1.97233
    2     -0.75706    -0.18747
    2      0.45276     0.78251
    2     -1.27651    -1.93888
    2      0.11475     1.69724
    2     -0.01886    -0.63416
    2      0.31466     1.83209
    3      0.33906    -0.91751
    3     -0.19182     2.26393
    3      0.53288     0.12168
    3      0.80143    -0.36932
    3      0.02459     0.03364
    3     -0.56691    -1.65766
    3      0.70240     0.45412
    3      0.74147     0.96189
    3     -1.18410    -1.36492
    3     -1.28402    -0.65969
    3     -0.33139    -0.59131
    3      0.76659    -1.65014
    3     -0.27586     0.88683
    3     -0.68637     0.23680
    3      0.65588     0.28875
    3     -0.99925    -0.42996
    3     -1.40194    -2.09978
    3     -0.20345     1.23641
    3     -0.55322    -0.14597
    3     -0.19294    -0.53837
    3     -0.31057    -2.26267
    3      0.06239    -0.30387
    3     -0.31680     0.77160
    3      0.58312     1.07773
    3      0.70640     1.79413
    3     -0.62030     0.02482
    3     -1.10622    -1.30919
    3      0.58387     0.12977
    3      0.66172     0.19351
    3     -0.66214     0.48549
    3     -0.43928     0.30202
    3      0.04283     1.78964
    3     -2.12279    -0.90059
    3     -1.39662     0.22930
    3      0.86147     1.70813
    3      0.45112     2.27280
    3      1.93388     1.65726
    3     -0.55443    -0.23829
    3      1.33084    -0.01740
    3     -0.49727    -1.47946
    3      1.39517     0.44015
    3     -0.42616     0.63522
    3      0.67904    -0.63857
    3      0.55007    -0.71032
    3      0.62778     0.62052
    3      0.11620    -0.38329
    3     -0.01756     2.06369
    3     -0.19764    -0.74396
    3      0.07957    -1.02676
    3      0.52559     0.25630
    3     -0.07964     0.39062
    3      0.60989     1.74150
    3     -0.42076     0.68464
    3      0.38562    -0.29564
    3      0.04179     2.20790
    3      0.33994    -1.61137
    3      0.81984    -1.22499
    3     -0.20154    -1.56819
    3      0.71047     1.56365
    3      1.15517     2.02522
    3     -0.06698     1.21619
    3     -0.21436     1.24844
    3     -0.37507    -0.77014
    3      0.70913     0.39698
    3     -0.74597    -1.73557
    3     -0.45109     0.60631
    3      0.48862     0.11531
    3      0.02653     0.08613
    3      0.00895     0.70012
    3      0.41010     0.09260
    3      0.28823     1.36806
    3      0.38491    -0.29342
    3      0.85314    -0.06284
    3     -2.02318    -2.79152
    3     -0.36390    -1.41546
    3      1.37816     1.19486
    3      0.33046     0.67821
    3     -0.38294    -1.18517
    3     -0.25108    -0.08219
    3      0.44135     1.14635
    3     -0.03301    -1.68700
    3      0.83482     1.34826
    3      0.46347    -0.02470
    3     -1.22635    -1.29096
    3      0.77248     0.95409
    3     -0.83281     0.46930
    3     -0.88639    -0.68305
    3     -0.74084    -0.27775
    3      0.88147     1.82298
    3      0.78690     2.78312
    3      0.17331     0.50015
    3      0.69897     0.32915
    3     -0.74572    -2.08813
    3     -0.36541     0.86238
    3      0.44933    -0.25674
    3     -0.45534    -0.71258
    3     -0.95141    -2.72432
    3      0.56662     0.55045
    3     -0.52346    -1.86681
    3     -1.06928    -1.48430
    3      0.28036     1.31773
    3      1.16992     2.29922
    3     -0.63554    -2.66159
    3     -0.23227    -0.33054
    3      0.15618     0.32964
    3     -0.81493    -1.41530
    3     -1.21983    -1.04184
    3      0.48644     1.40755
    3      0.23993     0.19292
    3     -0.49150     0.87798
    3     -1.48448    -2.16764
    3      1.28035     0.91281
    3     -0.11148     0.16858
    3      0.33383     1.63171
    3      0.39888     0.48958
    3      0.23853     1.46020
    3     -0.51371    -0.49597
    3     -0.08224    -1.13227
    3     -0.40949     0.88105
    3     -0.48869    -0.56858
    3     -0.72109    -0.11499
    3     -1.32899    -1.75119
    3      0.08415    -1.32904
    3     -1.30678    -1.87618
    3     -1.13578    -1.57189
    3     -1.14405    -0.88659
    3     -0.20640    -0.19059
    3     -0.84056    -2.14906
    3     -0.04329    -0.83143
    3     -0.70094    -1.15690
    3     -0.28409    -1.76277
    3     -0.02129     0.25975
    3     -0.96348    -1.25727
    3      0.81446     0.99881
    3      0.84960     0.30936
    3     -0.72710    -1.63598
    3      0.18463     0.71329
    3     -0.51622    -1.25295
    3     -0.29877    -1.32232
    3     -0.36688    -0.12341
    3     -1.19401    -1.53896
    3     -0.14724    -1.32101
    3     -0.50277     0.56596
    3     -1.38503    -1.75599
    3     -0.75706    -1.10622
    3      0.45276     0.74509
    3     -1.27651    -1.83879
    3      0.11475     0.25570
    3     -0.01886    -1.29301
    3      0.31466    -0.53685
    4      0.33906    -0.22309
    4     -0.19182     1.94444
    4      0.53288    -0.32972
    4      0.80143     0.88708
    4      0.02459    -1.37606
    4     -0.56691    -0.04065
    4      0.70240     1.75533
    4      0.74147     1.97113
    4     -1.18410    -1.72493
    4     -1.28402    -2.67952
    4     -0.33139    -3.24744
    4      0.76659     1.07710
    4     -0.27586    -0.61688
    4     -0.68637    -0.44428
    4      0.65588    -0.09744
    4     -0.99925    -3.42825
    4     -1.40194    -1.53168
    4     -0.20345    -2.44284
    4     -0.55322     0.23891
    4     -0.19294     0.23584
    4     -0.31057    -0.79818
    4      0.06239     0.70398
    4     -0.31680     0.55632
    4      0.58312    -0.10844
    4      0.70640    -0.77322
    4     -0.62030    -1.79718
    4     -1.10622    -0.12194
    4      0.58387    -0.49469
    4      0.66172    -0.27257
    4     -0.66214     0.36074
    4     -0.43928    -1.04418
    4      0.04283    -0.16297
    4     -2.12279    -3.54747
    4     -1.39662    -1.73624
    4      0.86147    -2.24203
    4      0.45112    -2.16520
    4      1.93388     2.57577
    4     -0.55443     0.84733
    4      1.33084     0.85165
    4     -0.49727    -1.24164
    4      1.39517     0.11555
    4     -0.42616     0.12620
    4      0.67904     2.00595
    4      0.55007     1.46968
    4      0.62778     2.52060
    4      0.11620    -0.26300
    4     -0.01756     0.91623
    4     -0.19764    -0.39069
    4      0.07957     1.24701
    4      0.52559    -0.23552
    4     -0.07964    -0.93925
    4      0.60989     0.85506
    4     -0.42076    -0.72148
    4      0.38562     0.21011
    4      0.04179     0.00079
    4      0.33994     1.68113
    4      0.81984     1.85003
    4     -0.20154     2.07748
    4      0.71047     0.00730
    4      1.15517    -0.05543
    4     -0.06698    -0.17981
    4     -0.21436    -0.53116
    4     -0.37507    -0.85225
    4      0.70913     0.35143
    4     -0.74597    -0.95813
    4     -0.45109    -0.44567
    4      0.48862     0.81562
    4      0.02653    -1.37606
    4      0.00895    -1.67910
    4      0.41010     0.01423
    4      0.28823    -0.85365
    4      0.38491     0.60544
    4      0.85314     0.48885
    4     -2.02318    -1.97219
    4     -0.36390    -1.15149
    4      1.37816     1.82758
    4      0.33046    -0.15591
    4     -0.38294    -1.68492
    4     -0.25108     1.79007
    4      0.44135     0.16831
    4     -0.03301     0.64811
    4      0.83482     0.68360
    4      0.46347     0.20615
    4     -1.22635    -1.05914
    4      0.77248    -0.57591
    4     -0.83281    -1.06181
    4     -0.88639    -2.32606
    4     -0.74084    -1.14195
    4      0.88147     1.40172
    4      0.78690     0.33524
    4      0.17331    -0.53217
    4      0.69897     0.13967
    4     -0.74572    -1.01399
    4     -0.36541     0.03808
    4      0.44933    -1.04268
    4     -0.45534     1.40367
    4     -0.95141    -1.33795
    4      0.56662    -0.56010
    4     -0.52346    -0.86311
    4     -1.06928    -1.70038
    4      0.28036     1.32215
    4      1.16992     1.27760
    4     -0.63554    -2.07387
    4     -0.23227    -1.21807
    4      0.15618    -1.18574
    4     -0.81493    -0.21126
    4     -1.21983    -2.31996
    4      0.48644    -0.75514
    4      0.23993     0.22810
    4     -0.49150     0.07416
    4     -1.48448    -0.93766
    4      1.28035    -0.46950
    4     -0.11148     0.87149
    4      0.33383     0.46676
    4      0.39888    -1.08722
    4      0.23853     1.11168
    4     -0.51371     0.17776
    4     -0.08224     0.26097
    4     -0.40949     1.01118
    4     -0.48869     0.16285
    4     -0.72109     1.04154
    4     -1.32899    -0.67184
    4      0.08415    -0.14365
    4     -1.30678    -0.89411
    4     -1.13578    -1.04253
    4     -1.14405    -1.86113
    4     -0.20640     0.96241
    4     -0.84056     0.07869
    4     -0.04329     0.08358
    4     -0.70094    -1.53744
    4     -0.28409    -1.44596
    4     -0.02129     0.08880
    4     -0.96348    -0.74695
    4      0.81446     0.97972
    4      0.84960     0.23537
    4     -0.72710    -0.81848
    4      0.18463     2.36592
    4     -0.51622    -1.33114
    4     -0.29877    -1.94491
    4     -0.36688     0.44256
    4     -1.19401    -1.55074
    4     -0.14724     0.24510
    4     -0.50277    -0.33144
    4     -1.38503    -3.54660
    4     -0.75706    -2.34458
    4      0.45276     0.67165
    4     -1.27651    -1.35722
    4      0.11475    -1.57837
    4     -0.01886    -2.28343
    4      0.31466     0.10689
    5      0.33906    -1.02240
    5     -0.19182    -0.14038
    5      0.53288    -0.43572
    5      0.80143     1.06213
    5      0.02459     1.61299
    5     -0.56691    -0.12738
    5      0.70240     0.59679
    5      0.74147    -0.55928
    5     -1.18410    -1.46749
    5     -1.28402    -0.21141
    5     -0.33139    -0.05556
    5      0.76659     1.29593
    5     -0.27586     0.67160
    5     -0.68637    -0.68781
    5      0.65588     0.96541
    5     -0.99925    -0.63713
    5     -1.40194    -1.13810
    5     -0.20345    -1.28076
    5     -0.55322    -2.48425
    5     -0.19294     0.58986
    5     -0.31057    -0.46788
    5      0.06239    -0.83801
    5     -0.31680    -0.08694
    5      0.58312     1.39372
    5      0.70640     1.01464
    5     -0.62030    -0.37727
    5     -1.10622    -1.81568
    5      0.58387     0.19395
    5      0.66172    -1.19772
    5     -0.66214     0.06390
    5     -0.43928     0.23822
    5      0.04283    -0.63764
    5     -2.12279    -2.00009
    5     -1.39662    -1.98128
    5      0.86147     2.33947
    5      0.45112     0.86800
    5      1.93388     2.65607
    5     -0.55443     1.13678
    5      1.33084     2.45279
    5     -0.49727    -0.93785
    5      1.39517     1.27599
    5     -0.42616     0.86083
    5      0.67904     0.58704
    5      0.55007    -0.03905
    5      0.62778     1.03906
    5      0.11620    -1.70712
    5     -0.01756     0.16335
    5     -0.19764     0.29895
    5      0.07957     1.36470
    5      0.52559     0.53022
    5     -0.07964     0.41824
    5      0.60989    -0.25745
    5     -0.42076    -0.72549
    5      0.38562     1.62756
    5      0.04179    -0.66824
    5      0.33994    -0.30029
    5      0.81984     0.48457
    5     -0.20154    -0.88533
    5      0.71047     0.66790
    5      1.15517     2.67354
    5     -0.06698    -0.70411
    5     -0.21436    -1.55781
    5     -0.37507     0.75420
    5      0.70913     0.70169
    5     -0.74597    -0.67247
    5     -0.45109    -1.09186
    5      0.48862    -1.38838
    5      0.02653     0.76347
    5      0.00895     0.02119
    5      0.41010     0.27387
    5      0.28823     1.02134
    5      0.38491     0.67037
    5      0.85314    -0.26855
    5     -2.02318    -1.23703
    5     -0.36390    -0.89587
    5      1.37816     0.05534
    5      0.33046     0.98035
    5     -0.38294     0.53497
    5     -0.25108     0.99682
    5      0.44135     0.07073
    5     -0.03301    -0.69974
    5      0.83482     0.37640
    5      0.46347     0.74873
    5     -1.22635    -1.12117
    5      0.77248     1.01324
    5     -0.83281    -0.59775
    5     -0.88639    -0.16996
    5     -0.74084    -1.30674
    5      0.88147    -0.89232
    5      0.78690    -0.45786
    5      0.17331     0.71351
    5      0.69897     0.00331
    5     -0.74572    -1.82666
    5     -0.36541    -1.85562
    5      0.44933    -0.09408
    5     -0.45534    -1.74891
    5     -0.95141    -0.46245
    5      0.56662     1.90157
    5     -0.52346     0.64955
    5     -1.06928     0.10834
    5      0.28036     1.00751
    5      1.16992     0.43443
    5     -0.63554    -1.05778
    5     -0.23227     0.97816
    5      0.15618     0.78930
    5     -0.81493    -1.29340
    5     -1.21983    -1.67571
    5      0.48644    -2.09539
    5      0.23993     0.28312
    5     -0.49150     0.36024
    5     -1.48448    -1.22069
    5      1.28035     1.96347
    5     -0.11148    -1.24350
    5      0.33383    -0.55430
    5      0.39888     0.45623
    5      0.23853     1.72365
    5     -0.51371    -1.28956
    5     -0.08224     0.65995
    5     -0.40949    -1.43456
    5     -0.48869     1.50020
    5     -0.72109    -0.47537
    5     -1.32899     0.58041
    5      0.08415     1.16573
    5     -1.30678     0.33928
    5     -1.13578    -1.06071
    5     -1.14405    -0.19774
    5     -0.20640    -1.02366
    5     -0.84056    -1.32384
    5     -0.04329     1.96193
    5     -0.70094    -2.02595
    5     -0.28409    -1.15522
    5     -0.02129    -0.68436
    5     -0.96348    -0.67909
    5      0.81446     3.08745
    5      0.84960     0.19642
    5     -0.72710    -0.51595
    5      0.18463     1.04224
    5     -0.51622     0.82454
    5     -0.29877    -2.11994
    5     -0.36688    -0.20661
    5     -1.19401     0.67776
    5     -0.14724    -1.15045
    5     -0.50277    -0.68063
    5     -1.38503    -1.89418
    5     -0.75706    -0.58525
    5      0.45276     0.56566
    5     -1.27651    -0.53646
    5      0.11475     0.72278
    5     -0.01886    -0.58958
    5      0.31466     0.98033
    6      0.33906    -0.27132
    6     -0.19182    -0.19122
    6      0.53288    -0.25630
    6      0.80143     2.11187
    6      0.02459    -0.29990
    6     -0.56691    -1.93397
    6      0.70240    -0.79285
    6      0.74147     0.29090
    6     -1.18410    -1.33453
    6     -1.28402    -0.88825
    6     -0.33139     0.40466
    6      0.76659    -0.09966
    6     -0.27586    -2.12327
    6     -0.68637    -0.96605
    6      0.65588     1.33406
    6     -0.99925    -0.83059
    6     -1.40194    -1.06937
    6     -0.20345     0.04024
    6     -0.55322    -1.18438
    6     -0.19294    -0.09627
    6     -0.31057     0.83148
    6      0.06239     1.19319
    6     -0.31680    -0.75346
    6      0.58312    -0.23257
    6      0.70640     1.50614
    6     -0.62030    -1.45146
    6     -1.10622     0.83749
    6      0.58387     0.54529
    6      0.66172     0.62302
    6     -0.66214    -0.36625
    6     -0.43928     0.60456
    6      0.04283     1.67017
    6     -2.12279    -1.74909
    6     -1.39662     0.13810
    6      0.86147    -0.04603
    6      0.45112    -0.20386
    6      1.93388     2.02675
    6     -0.55443    -0.00430
    6      1.33084     2.49148
    6     -0.49727    -2.65041
    6      1.39517     2.15736
    6     -0.42616    -0.24235
    6      0.67904     0.32788
    6      0.55007     0.72370
    6      0.62778    -0.34581
    6      0.11620    -0.20777
    6     -0.01756    -0.35288
    6     -0.19764    -0.38197
    6      0.07957    -0.08861
    6      0.52559     0.96916
    6     -0.07964     0.19544
    6      0.60989     0.13055
    6     -0.42076     1.54901
    6      0.38562    -1.91575
    6      0.04179     0.29859
    6      0.33994     0.39320
    6      0.81984     0.68256
    6     -0.20154     0.93956
    6      0.71047     0.95782
    6      1.15517    -0.64305
    6     -0.06698    -0.94535
    6     -0.21436     1.72606
    6     -0.37507     0.58868
    6      0.70913     3.04726
    6     -0.74597    -0.50093
    6     -0.45109    -0.56467
    6      0.48862     1.92586
    6      0.02653    -1.00540
    6      0.00895     1.46639
    6      0.41010     0.61907
    6      0.28823     0.36358
    6      0.38491    -0.01107
    6      0.85314     0.82209
    6     -2.02318    -4.25165
    6     -0.36390    -0.52904
    6      1.37816     1.45625
    6      0.33046    -0.51500
    6     -0.38294    -0.21124
    6     -0.25108    -0.19514
    6      0.44135     1.99553
    6     -0.03301    -0.35279
    6      0.83482     0.60515
    6      0.46347    -1.29950
    6     -1.22635    -0.47651
    6      0.77248     1.55272
    6     -0.83281     0.46322
    6     -0.88639    -1.09736
    6     -0.74084     1.06929
    6      0.88147     0.53638
    6      0.78690     2.20428
    6      0.17331     0.43151
    6      0.69897    -0.07757
    6     -0.74572    -2.76630
    6     -0.36541    -1.94499
    6      0.44933    -0.88123
    6     -0.45534     0.15496
    6     -0.95141    -1.47631
    6      0.56662     0.55632
    6     -0.52346    -0.37635
    6     -1.06928    -1.36392
    6      0.28036     0.51925
    6      1.16992     0.83022
    6     -0.63554    -0.03857
    6     -0.23227     0.27331
    6      0.15618     0.55272
    6     -0.81493    -0.60284
    6     -1.21983    -0.18706
    6      0.48644     0.74141
    6      0.23993    -1.75243
    6     -0.49150    -0.39614
    6     -1.48448    -1.64266
    6      1.28035     2.36269
    6     -0.11148    -0.98612
    6      0.33383     1.18455
    6      0.39888     1.94949
    6      0.23853     0.44524
    6     -0.51371    -0.17030
    6     -0.08224    -0.84701
    6     -0.40949    -1.27066
    6     -0.48869     0.20950
    6     -0.72109    -1.59154
    6     -1.32899    -0.75172
    6      0.08415     0.54159
    6     -1.30678    -0.91140
    6     -1.13578    -1.95961
    6     -1.14405    -1.84279
    6     -0.20640    -0.95908
    6     -0.84056    -0.80511
    6     -0.04329     1.31487
    6     -0.70094    -1.12278
    6     -0.28409    -0.83300
    6     -0.02129    -0.98581
    6     -0.96348     0.00514
    6      0.81446     2.00652
    6      0.84960     0.18670
    6     -0.72710     1.17902
    6      0.18463     0.56328
    6     -0.51622    -0.67542
    6     -0.29877    -1.88638
    6     -0.36688    -0.72516
    6     -1.19401    -0.95504
    6     -0.14724     1.77407
    6     -0.50277    -1.29933
    6     -1.38503    -0.93594
    6     -0.75706    -0.26686
    6      0.45276     0.43040
    6     -1.27651     0.66243
    6      0.11475     0.42560
    6     -0.01886    -0.86561
    6      0.31466     0.30683
    7      0.33906    -1.11232
    7     -0.19182    -0.30266
    7      0.53288     0.11285
    7      0.80143     0.64840
    7      0.02459    -1.29703
    7     -0.56691     1.19125
    7      0.70240     1.31935
    7      0.74147     1.74944
    7     -1.18410    -1.24229
    7     -1.28402    -2.63867
    7     -0.33139    -1.20468
    7      0.76659     0.27736
    7     -0.27586     0.47257
    7     -0.68637    -0.86427
    7      0.65588    -0.62249
    7     -0.99925    -2.02042
    7     -1.40194     1.11103
    7     -0.20345    -0.21004
    7     -0.55322     0.80099
    7     -0.19294    -1.05309
    7     -0.31057     0.39838
    7      0.06239    -1.25488
    7     -0.31680    -1.08153
    7      0.58312     1.27081
    7      0.70640    -0.03383
    7     -0.62030     0.80369
    7     -1.10622    -2.14569
    7      0.58387     0.91363
    7      0.66172     2.59243
    7     -0.66214    -0.86726
    7     -0.43928    -1.53319
    7      0.04283     1.00214
    7     -2.12279    -3.43008
    7     -1.39662    -1.37217
    7      0.86147     1.00860
    7      0.45112     1.30599
    7      1.93388     1.53968
    7     -0.55443    -0.91948
    7      1.33084     0.84646
    7     -0.49727    -2.08741
    7      1.39517     2.11588
    7     -0.42616    -0.78715
    7      0.67904     1.80303
    7      0.55007    -0.79007
    7      0.62778     0.32248
    7      0.11620     0.86713
    7     -0.01756    -0.60671
    7     -0.19764    -1.75753
    7      0.07957    -0.85704
    7      0.52559     0.57443
    7     -0.07964    -0.86026
    7      0.60989     0.67453
    7     -0.42076    -0.63883
    7      0.38562     0.65547
    7      0.04179     1.27639
    7      0.33994     0.83045
    7      0.81984     1.15766
    7     -0.20154    -1.91063
    7      0.71047    -0.93317
    7      1.15517     1.20329
    7     -0.06698     0.37888
    7     -0.21436    -0.87820
    7     -0.37507    -0.98331
    7      0.70913     2.18576
    7     -0.74597     0.17571
    7     -0.45109     1.92301
    7      0.48862    -0.74666
    7      0.02653     0.03988
    7      0.00895    -0.46572
    7      0.41010     0.75048
    7      0.28823    -0.74859
    7      0.38491     0.52499
    7      0.85314     0.99218
    7     -2.02318    -1.54214
    7     -0.36390    -1.75968
    7      1.37816     2.73869
    7      0.33046     1.42034
    7     -0.38294    -1.40673
    7     -0.25108    -0.84112
    7      0.44135    -1.00575
    7     -0.03301     0.35073
    7      0.83482     1.24836
    7      0.46347     0.87526
    7     -1.22635     1.01618
    7      0.77248     0.19213
    7     -0.83281    -1.81069
    7     -0.88639    -1.06676
    7     -0.74084    -1.02605
    7      0.88147     1.24305
    7      0.78690     0.63925
    7      0.17331    -1.06916
    7      0.69897    -0.10372
    7     -0.74572    -1.54120
