repeat    mu        y
    2      0    -1.78703
    2      0    -0.27842
    2      0     1.66614
    2      0     0.14932
    2      0    -1.14654
    2      0    -0.50149
    2      0    -0.23198
    2      0    -0.05625
    2      0     1.10597
    2      0    -1.07171
    2      0     0.12292
    2      0    -1.25772
    2      0     1.28360
    2      0    -1.02365
    2      0     0.03630
    2      0     1.16836
    2      0     0.53315
    2      0    -0.70752
    2      0     0.75711
    2      0     0.81750
    2      0    -0.73373
    2      0    -0.26869
    2      0     0.58763
    2      0     0.44646
    2      0    -1.48698
    2      0     0.98665
    2      0     0.06667
    2      0    -1.09774
    2      0     1.87076
    2      0     0.61138
    2      0     0.71304
    2      0    -0.03789
    2      0     0.08955
    2      0     0.36239
    2      0    -0.21670
    2      0    -1.05250
    2      0     0.24868
    2      0     0.89120
    2      0    -0.30602
    2      0     0.71416
    2      0    -0.91588
    2      0    -0.80405
    2      0     0.32125
    2      0    -0.15463
    2      0     1.55245
    2      0     0.78725
    2      0    -1.19197
    2      0    -1.62143
    2      0    -0.62601
    2      0    -0.31033
    2      0    -0.76153
    2      0     0.23010
    2      0    -0.19732
    2      0    -1.54047
    2      0     1.06691
    2      0     1.03681
    2      0     0.48075
    2      0     0.80503
    2      0    -0.14946
    2      0     1.22125
    2      0     0.34150
    2      0    -0.74437
    2      0     0.94363
    2      0    -1.29593
    2      0     2.12101
    2      0     1.05030
    2      0     1.09184
    2      0     0.27722
    2      0     0.32634
    2      0    -0.04964
    2      0     0.90746
    2      0    -0.47134
    2      0     0.47014
    2      0    -0.16460
    2      0     0.42606
    2      0    -0.11479
    2      0     0.58585
    2      0     0.86246
    2      0     0.35625
    2      0     0.96580
    2      0     0.81055
    2      0     1.11405
    2      0     0.34709
    2      0     0.53775
    2      0    -0.18569
    2      0     0.15308
    2      0    -0.44649
    2      0    -2.20658
    2      0    -0.44595
    2      0    -1.41678
    2      0    -1.59536
    2      0     2.08343
    2      0     0.55394
    2      0    -0.15315
    2      0    -0.64250
    2      0     1.64658
    2      0    -0.03301
    2      0     0.36086
    2      0     0.88286
    2      0    -1.17652
    2      0     0.82316
    2      0    -1.08962
    2      0    -0.29760
    2      0    -0.44012
    2      0     0.07195
    2      0    -1.42506
    2      0     1.05011
    2      0     2.43400
    2      0    -0.38670
    2      0    -0.54582
    2      0    -0.44459
    2      0    -0.00810
    2      0     0.18389
    2      0    -0.12011
    2      0    -1.36919
    2      0    -2.46893
    2      0     0.33010
    2      0     0.81684
    2      0     1.43320
    2      0     2.04787
    2      0     1.77120
    2      0     0.41887
    2      0    -2.20655
    2      0    -0.79620
    2      0    -0.90200
    2      0     0.73189
    2      0    -0.33903
    2      0    -1.80585
    2      0     1.26136
    2      0     1.06043
    2      0    -0.67954
    2      0    -0.98053
    2      0    -0.02091
    2      0     0.58570
    2      0    -0.75143
    2      0     0.22963
    2      0     0.11614
    2      0     0.21275
    2      0    -1.71206
    2      0     0.99679
    2      0     1.38322
    2      0    -0.12395
    2      0    -1.02599
    2      0    -0.51640
    2      0    -0.01687
    2      0    -0.51036
    2      0    -0.35293
    3      0     0.57335
    3      0     0.84804
    3      0    -0.56385
    3      0    -1.76170
    3      0    -0.47420
    3      0     1.80367
    3      0    -0.27999
    3      0    -0.07529
    3      0    -0.19693
    3      0     0.78671
    3      0    -1.59340
    3      0     0.68732
    3      0    -1.00791
    3      0    -0.11305
    3      0    -1.01201
    3      0     0.51673
    3      0     0.82056
    3      0    -0.06720
    3      0     0.85594
    3      0     1.38544
    3      0     0.46415
    3      0    -1.55116
    3      0    -1.90656
    3      0     0.87898
    3      0    -0.53788
    3      0    -1.31561
    3      0    -1.02510
    3      0     1.36379
    3      0    -1.49408
    3      0    -0.31981
    3      0    -0.92818
    3      0     0.09687
    3      0     0.21463
    3      0     0.74713
    3      0     0.91964
    3      0    -2.37907
    3      0    -0.35650
    3      0     0.46942
    3      0    -0.39765
    3      0     1.23200
    3      0    -0.17544
    3      0     2.37323
    3      0    -0.64515
    3      0    -0.70615
    3      0    -0.09594
    3      0     0.33568
    3      0     0.19247
    3      0    -0.60126
    3      0     0.05461
    3      0     1.44701
    3      0    -0.53489
    3      0     1.07565
    3      0    -1.93240
    3      0     0.11618
    3      0     0.04866
    3      0    -0.24732
    3      0     0.37829
    3      0    -1.27470
    3      0     0.77537
    3      0     0.10996
    3      0    -1.81237
    3      0     0.25220
    3      0    -0.55564
    3      0     0.04350
    3      0     1.41642
    3      0     0.31661
    3      0     0.56328
    3      0     0.28736
    3      0     0.30297
    3      0     1.32704
    3      0    -0.80277
    3      0    -1.78759
    3      0     0.52236
    3      0     1.87866
    3      0    -1.42562
    3      0    -0.70577
    3      0     0.10105
    3      0    -0.92800
    3      0     0.33800
    3      0    -0.55192
    3      0     0.16268
    3      0     0.54422
    3      0     1.96995
    3      0     0.50307
    3      0     0.57954
    3      0     0.95139
    3      0    -0.61803
    3      0    -1.77264
    3      0    -0.64307
    3      0    -1.30069
    3      0     0.54342
    3      0     0.35269
    3      0    -0.01162
    3      0     1.72271
    3      0    -0.01559
    3      0     1.74992
    3      0    -0.62136
    3      0     0.50301
    3      0    -0.08490
    3      0     2.07402
    3      0     0.42273
    3      0     0.07589
    3      0     0.11274
    3      0     0.11404
    3      0    -0.18799
    3      0     0.41328
    3      0    -0.01653
    3      0    -1.04094
    3      0    -1.01751
    3      0    -0.54595
    3      0    -0.97879
    3      0    -0.44668
    3      0    -1.14791
    3      0     1.19261
    3      0     1.32038
    3      0     0.00268
    3      0     0.62176
    3      0    -0.21202
    3      0    -0.40332
    3      0     1.08093
    3      0    -0.39416
    3      0     0.73960
    3      0     0.20453
    3      0     0.52029
    3      0     0.01645
    3      0    -0.35607
    3      0    -0.44559
    3      0    -0.03240
    3      0    -0.08728
    3      0    -0.03706
    3      0     1.42802
    3      0     0.01827
    3      0     1.91860
    3      0     0.22374
    3      0    -0.22806
    3      0    -1.31725
    3      0     0.02233
    3      0    -0.99830
    3      0     0.40837
    3      0     1.19627
    3      0     0.33873
    3      0     1.55062
    3      0     0.78151
    3      0    -1.38209
    3      0    -0.62682
    3      0     1.07809
    3      0    -0.58951
    3      0    -1.23416
    3      0    -0.08461
    3      0    -0.74813
    4      0    -1.43141
    4      0    -0.13846
    4      0     0.48249
    4      0     0.87834
    4      0     1.38403
    4      0    -0.96489
    4      0    -0.65309
    4      0    -0.51481
    4      0    -1.95385
    4      0    -0.50087
    4      0     0.10164
    4      0     1.64243
    4      0     0.21350
    4      0    -1.74276
    4      0    -0.42284
    4      0     0.64205
    4      0     0.90529
    4      0     0.46977
    4      0    -0.00706
    4      0    -0.82455
    4      0    -0.75103
    4      0     0.21032
    4      0     0.25652
    4      0     1.45782
    4      0    -0.75749
    4      0     0.19003
    4      0     0.49638
    4      0    -1.87327
    4      0    -0.89312
    4      0    -0.66712
    4      0     0.01996
    4      0     0.61719
    4      0     0.96096
    4      0    -0.62210
    4      0     0.38837
    4      0     0.61181
    4      0    -0.55780
    4      0    -0.26057
    4      0     0.61195
    4      0    -0.06270
    4      0    -1.40749
    4      0     0.35032
    4      0    -0.62633
    4      0    -1.16849
    4      0    -0.47836
    4      0    -0.72465
    4      0    -0.01879
    4      0    -0.14629
    4      0    -0.01130
    4      0    -1.20429
    4      0     0.80098
    4      0     0.34626
    4      0     0.23852
    4      0    -1.35408
    4      0    -1.03093
    4      0    -0.61976
    4      0    -0.45794
    4      0     0.45326
    4      0    -0.02338
    4      0     0.12183
    4      0    -2.67281
    4      0    -0.56882
    4      0    -0.78085
    4      0     0.93746
    4      0    -0.33215
    4      0     1.79030
    4      0    -0.58186
    4      0    -0.43192
    4      0     0.07440
    4      0    -0.37814
    4      0     0.22073
    4      0    -2.61975
    4      0    -1.39625
    4      0    -0.44050
    4      0     2.17446
    4      0    -0.18214
    4      0     1.26990
    4      0    -1.54795
    4      0     1.53273
    4      0     0.55326
    4      0     0.18124
    4      0    -1.10932
    4      0    -0.07563
    4      0    -0.32240
    4      0     0.39465
    4      0     0.60912
    4      0    -0.88326
    4      0    -0.27343
    4      0    -0.78981
    4      0    -0.63559
    4      0    -0.47101
    4      0     0.87171
    4      0    -0.28101
    4      0     1.35093
    4      0     0.78500
    4      0     0.11477
    4      0    -0.36593
    4      0     0.36527
    4      0     1.20024
    4      0    -0.24177
    4      0    -0.06567
    4      0    -1.38515
    4      0    -0.27048
    4      0    -0.18613
    4      0    -0.78123
    4      0    -0.10562
    4      0    -0.91546
    4      0     0.26680
    4      0     0.21366
    4      0    -1.22817
    4      0    -0.32610
    4      0     1.19844
    4      0    -0.15165
    4      0    -0.33649
    4      0     0.68880
    4      0    -0.38023
    4      0    -0.52126
    4      0    -0.13308
    4      0    -0.26765
    4      0    -0.70637
    4      0    -1.53217
    4      0    -0.27236
    4      0    -0.29539
    4      0    -0.68029
    4      0    -0.37721
    4      0     0.58048
    4      0    -0.51008
    4      0    -2.25601
    4      0     1.03694
    4      0    -0.91551
    4      0     0.84595
    4      0    -0.00322
    4      0     1.46197
    4      0     1.46802
    4      0    -1.63639
    4      0    -1.23757
    4      0    -1.20582
    4      0    -2.02864
    4      0     1.07983
    4      0    -0.05879
    4      0     0.60882
    4      0    -0.98140
    4      0     1.07850
    4      0    -0.49956
    4      0    -1.09303
    4      0    -0.47007
    4      0     0.10633
    4      0    -0.37019
    4      0     1.55897
    4      0    -1.21645
    5      0     1.35191
    5      0     0.34568
    5      0    -1.92227
    5      0    -0.90570
    5      0    -1.35486
    5      0    -0.61216
    5      0     1.43772
    5      0     0.72728
    5      0     0.09429
    5      0     0.00128
    5      0    -0.92607
    5      0    -0.42867
    5      0     0.04007
    5      0    -0.37742
    5      0     0.70841
    5      0    -2.00494
    5      0     1.77510
    5      0    -1.40384
    5      0    -1.30266
    5      0     0.25569
    5      0    -0.14289
    5      0    -0.18018
    5      0    -2.24647
    5      0     1.39038
    5      0     0.14961
    5      0     1.57652
    5      0    -0.63340
    5      0    -0.40889
    5      0    -0.69485
    5      0    -0.58794
    5      0     0.07250
    5      0     0.92151
    5      0     0.94419
    5      0    -1.55834
    5      0     0.72721
    5      0    -1.06544
    5      0    -0.72738
    5      0     1.75840
    5      0    -0.69872
    5      0     0.84584
    5      0     1.01909
    5      0     0.64314
    5      0     0.62571
    5      0    -0.23455
    5      0     0.89027
    5      0     0.76305
    5      0    -1.59320
    5      0     0.19994
    5      0     2.07746
    5      0    -1.25879
    5      0     0.82495
    5      0     0.71777
    5      0     1.61565
    5      0    -1.63043
    5      0    -0.54399
    5      0    -0.57311
    5      0    -0.81956
    5      0     0.22906
    5      0    -1.33987
    5      0     0.42766
    5      0    -1.12991
    5      0    -0.62250
    5      0    -1.51732
    5      0     0.13607
    5      0    -1.15820
    5      0    -0.98271
    5      0     0.98100
    5      0    -0.29497
    5      0    -0.44099
    5      0     1.82696
    5      0    -1.22764
    5      0     2.07067
    5      0    -0.90768
    5      0     0.01025
    5      0    -1.36743
    5      0    -0.16497
    5      0    -1.51553
    5      0    -0.60451
    5      0     0.21540
    5      0     0.79446
    5      0     1.10572
    5      0     1.11338
    5      0    -0.56477
    5      0    -0.51796
    5      0    -0.95535
    5      0    -0.92871
    5      0     0.04899
    5      0     0.45377
    5      0     0.95648
    5      0     1.23751
    5      0     0.34128
    5      0    -1.44927
    5      0     0.68538
    5      0    -0.95553
    5      0     0.36815
    5      0     1.12448
    5      0     0.32980
    5      0     0.53131
    5      0    -0.95199
    5      0     0.75784
    5      0    -0.22812
    5      0     0.78929
    5      0    -0.28018
    5      0    -0.59337
    5      0    -0.43026
    5      0    -0.04151
    5      0    -0.81427
    5      0    -0.25378
    5      0     0.91962
    5      0     1.51445
    5      0     2.77245
    5      0     0.02949
    5      0    -1.51136
    5      0    -0.82292
    5      0    -0.54773
    5      0     1.29823
    5      0    -0.93503
    5      0     0.02972
    5      0    -0.45376
    5      0    -0.91737
    5      0    -0.35267
    5      0    -0.01918
    5      0     2.05944
    5      0    -0.39753
    5      0     0.14725
    5      0    -0.57138
    5      0     0.25987
    5      0     0.87276
    5      0    -0.14922
    5      0     0.55169
    5      0     0.19954
    5      0     1.46563
    5      0    -0.63694
    5      0    -0.01704
    5      0    -0.65631
    5      0    -0.12455
    5      0    -0.32232
    5      0     0.49913
    5      0     0.90561
    5      0    -1.08447
    5      0     0.08077
    5      0    -0.22992
    5      0    -2.08918
    5      0    -0.25641
    5      0    -0.30972
    5      0    -0.54210
    5      0    -1.07123
    5      0    -0.17858
    5      0     0.41861
    5      0     0.18822
    6      0    -1.70535
    6      0    -1.36290
    6      0     0.14130
    6      0     1.20193
    6      0    -1.15276
    6      0     0.70171
    6      0     0.52849
    6      0    -1.14626
    6      0    -0.95736
    6      0     0.25110
    6      0     1.52687
    6      0     0.38050
    6      0     1.21152
    6      0     0.97131
    6      0    -1.13386
    6      0     1.25391
    6      0     0.02143
    6      0     0.41046
    6      0     0.72807
    6      0    -0.12403
    6      0     1.31743
    6      0    -1.35069
    6      0     2.12474
    6      0    -1.19220
    6      0     1.02923
    6      0    -0.27681
    6      0     1.62462
    6      0    -1.26933
    6      0    -0.94602
    6      0     0.81153
    6      0    -0.55513
    6      0     0.07558
    6      0    -0.78508
    6      0     0.68025
    6      0     1.19813
    6      0    -0.95865
    6      0    -0.90414
    6      0    -1.10759
    6      0    -0.74960
    6      0     0.49973
    6      0     0.71490
    6      0    -0.81420
    6      0     0.20539
    6      0     0.39787
    6      0     0.04773
    6      0     1.49963
    6      0    -0.16325
    6      0    -0.12480
    6      0    -0.48003
    6      0    -0.64335
    6      0    -1.36628
    6      0    -1.63754
    6      0     0.96503
    6      0    -1.84867
    6      0    -0.38228
    6      0     0.41291
    6      0    -1.05566
    6      0     1.42138
    6      0     1.17729
    6      0     1.38847
    6      0     1.66101
    6      0    -1.19511
    6      0     1.24249
    6      0    -0.41559
    6      0     0.14136
    6      0    -0.30179
    6      0    -0.28306
    6      0    -0.34565
    6      0    -1.13196
    6      0    -1.26685
    6      0    -0.39743
    6      0     1.86169
    6      0     0.47048
    6      0     0.33816
    6      0     0.03757
    6      0    -0.38884
    6      0     0.91851
    6      0     2.23003
    6      0    -1.14194
    6      0    -0.78365
    6      0    -0.29139
    6      0     0.54851
    6      0    -0.31959
    6      0    -1.04550
    6      0     1.28288
    6      0     1.90421
    6      0     0.70354
    6      0     1.86730
    6      0    -0.35405
    6      0    -0.51980
    6      0    -1.03270
    6      0     0.32603
    6      0     0.10589
    6      0    -0.55949
    6      0    -0.68278
    6      0     2.06198
    6      0     0.29275
    6      0    -0.08902
    6      0     1.30700
    6      0     0.39116
    6      0    -0.97251
    6      0     0.07631
    6      0    -0.56422
    6      0     0.15701
    6      0     0.13656
    6      0     1.31385
    6      0    -1.21399
    6      0     1.44747
    6      0     0.54579
    6      0     0.28396
    6      0     0.32105
    6      0    -0.36603
    6      0     0.33779
    6      0    -0.16693
    6      0    -1.19103
    6      0     0.54216
    6      0     0.61437
    6      0    -1.55766
    6      0    -0.59293
    6      0     0.36707
    6      0     0.43287
    6      0    -1.26329
    6      0    -0.24154
    6      0     0.22220
    6      0    -0.44302
    6      0    -0.45244
    6      0    -0.44795
    6      0     0.41828
    6      0    -0.45067
    6      0    -0.24707
    6      0    -0.80287
    6      0     2.14169
    6      0     0.12004
    6      0     1.72593
    6      0     1.34713
    6      0    -1.69061
    6      0    -0.59444
    6      0     0.43406
    6      0     1.06437
    6      0     2.19479
    6      0    -0.16645
    6      0     0.67829
    6      0     0.02561
    6      0    -0.64442
    6      0    -0.44372
    6      0     0.36515
    6      0    -0.04059
    6      0     1.39730
    6      0     1.67640
    6      0     0.76580
    7      0    -1.74615
    7      0    -0.43630
    7      0     2.11196
    7      0    -1.03965
    7      0     1.00496
    7      0     0.09369
    7      0     0.92314
    7      0     0.84952
    7      0    -0.85468
    7      0     0.11510
    7      0    -1.33943
    7      0    -1.19051
    7      0     1.34069
    7      0     1.70954
    7      0    -1.38685
    7      0    -0.62635
    7      0     1.17515
    7      0    -0.76061
    7      0    -0.35963
    7      0    -1.69642
    7      0     0.28400
    7      0     0.26017
    7      0     2.17868
    7      0    -1.23708
    7      0     0.97546
    7      0    -0.32113
    7      0    -0.22468
    7      0    -1.31966
    7      0    -0.92125
    7      0     1.58917
    7      0     0.28658
    7      0     0.92777
    7      0     0.34172
    7      0     0.51853
    7      0     0.32682
    7      0     1.51481
    7      0     0.92614
    7      0    -0.95722
    7      0    -1.93563
    7      0     0.16341
    7      0     0.29891
    7      0    -0.56079
    7      0     0.51674
    7      0     0.40688
    7      0     0.08856
    7      0     0.23767
    7      0     0.22756
    7      0     1.45125
    7      0    -0.36766
    7      0     1.48472
    7      0     1.45904
    7      0     1.96064
    7      0    -0.34211
    7      0    -0.98634
    7      0    -2.45252
    7      0    -0.99863
    7      0    -1.85255
    7      0     1.66711
    7      0     0.06647
    7      0     0.41355
    7      0    -0.66248
    7      0    -0.21951
    7      0     1.58704
    7      0    -1.12711
    7      0    -1.07398
    7      0     2.27806
    7      0    -1.27766
    7      0    -2.63603
    7      0    -0.60149
    7      0     0.75692
    7      0     0.94065
    7      0     1.27306
    7      0     0.55656
    7      0    -0.45827
    7      0     0.06676
    7      0    -0.39655
    7      0     0.25622
    7      0     0.19061
    7      0    -0.65993
    7      0    -0.06616
    7      0     1.14771
    7      0    -0.12004
    7      0     2.85542
    7      0    -2.26520
    7      0     0.42366
    7      0    -0.10689
    7      0     1.91969
    7      0     0.77275
    7      0     1.38377
    7      0     0.56386
    7      0    -0.00859
    7      0    -1.12531
    7      0     2.12519
    7      0     0.10550
    7      0     0.33957
    7      0     1.03961
    7      0    -1.73920
    7      0     0.66628
    7      0     0.32081
    7      0    -0.65292
    7      0     0.44419
    7      0     1.54075
    7      0     1.36877
    7      0     0.32031
    7      0    -0.19022
    7      0    -0.33124
    7      0    -1.50528
    7      0     0.30636
    7      0    -1.13784
    7      0     1.28323
    7      0    -1.26197
    7      0     1.41758
    7      0     1.64337
    7      0    -2.76363
    7      0    -0.91109
    7      0    -0.24653
    7      0     0.68941
    7      0     0.60375
    7      0    -1.39994
    7      0     1.00066
    7      0     0.13640
    7      0     0.44022
    7      0    -1.12064
    7      0     0.87626
    7      0    -0.05818
    7      0    -1.33603
    7      0    -0.01796
    7      0    -1.06979
    7      0     1.54165
    7      0     0.59917
    7      0     0.14987
    7      0    -0.54985
    7      0     0.64164
    7      0     0.85431
    7      0    -1.54383
    7      0    -2.15176
    7      0     0.36339
    7      0    -1.50337
    7      0     0.96087
    7      0    -0.67590
    7      0    -0.89205
    7      0    -0.09720
    7      0    -0.16287
    7      0    -1.61850
    7      0     0.19725
    7      0    -1.11867
    7      0    -0.23586
    7      0    -0.91001
    7      0     0.26266
    7      0    -0.96170
    8      0    -0.12198
    8      0     0.85710
    8      0    -0.87405
    8      0    -0.94878
    8      0     0.79632
    8      0     1.17212
    8      0    -0.98424
    8      0    -0.05720
    8      0    -1.12735
    8      0     2.44336
    8      0    -0.24833
    8      0     0.87673
    8      0    -0.81515
    8      0    -0.06763
    8      0     0.21407
    8      0    -0.13075
    8      0     1.74996
    8      0     0.34694
    8      0    -0.14163
    8      0     1.06767
    8      0     1.55640
    8      0    -0.43608
    8      0     1.13655
    8      0     0.12097
    8      0    -0.47586
    8      0    -0.22953
    8      0    -0.12524
    8      0     0.35604
    8      0     0.47407
    8      0    -1.92436
    8      0    -0.29919
    8      0    -0.11480
    8      0     1.69224
    8      0     1.28208
    8      0    -0.08686
    8      0    -0.84302
    8      0     0.24648
    8      0    -0.72349
    8      0    -1.28403
    8      0     1.55234
    8      0    -0.56214
    8      0     0.09365
    8      0    -0.00830
    8      0     0.22645
    8      0    -1.69477
    8      0     0.08938
    8      0     0.86496
    8      0    -1.60524
    8      0    -0.55200
    8      0     0.64516
    8      0     2.60893
    8      0    -0.52803
    8      0    -0.78061
    8      0    -0.39397
    8      0    -0.64270
    8      0    -1.19642
    8      0    -0.26712
    8      0    -0.73836
    8      0     0.74646
    8      0    -1.02992
    8      0    -0.77503
    8      0     0.20295
    8      0    -0.25906
    8      0    -0.19064
    8      0     0.70115
    8      0     0.43790
    8      0     0.41806
    8      0    -0.12533
    8      0     0.25319
    8      0    -0.55980
    8      0     0.98900
    8      0     0.90723
    8      0    -0.18380
    8      0     1.30918
    8      0     1.35185
    8      0     0.76966
    8      0    -0.18492
    8      0    -0.53773
    8      0    -0.20289
    8      0     0.34217
    8      0     0.67184
    8      0     1.90227
    8      0     0.01573
    8      0     0.04413
    8      0    -0.73936
    8      0    -2.12214
    8      0    -0.07831
    8      0     0.72016
    8      0     0.47836
    8      0     2.40910
    8      0     0.49438
    8      0    -0.61548
    8      0     0.86444
    8      0    -1.18080
    8      0     0.12071
    8      0    -0.32567
    8      0     0.15737
    8      0    -1.52426
    8      0     0.33720
    8      0     1.19504
    8      0     1.16416
    8      0    -0.28813
    8      0     0.03632
    8      0     1.99153
    8      0     0.45968
    8      0     0.42551
    8      0     0.97758
    8      0    -0.11191
    8      0    -0.51447
    8      0    -0.56388
    8      0    -0.21643
    8      0     1.25338
    8      0     0.34679
    8      0    -0.96062
    8      0    -0.12161
    8      0     1.02214
    8      0     0.25373
    8      0     1.08851
    8      0    -0.27743
    8      0     1.47893
    8      0    -1.51881
    8      0     1.98972
    8      0    -0.28243
    8      0     0.68502
    8      0     0.89184
    8      0     0.92628
    8      0     0.94523
    8      0    -0.71780
    8      0     1.04465
    8      0     0.41838
    8      0     0.64503
    8      0     1.02313
    8      0    -0.29502
    8      0     2.02334
    8      0     0.56471
    8      0     0.90398
    8      0    -1.73020
    8      0     1.98357
    8      0    -0.12422
    8      0    -0.66021
    8      0    -0.36300
    8      0     0.11824
    8      0     0.73044
    8      0    -1.68267
    8      0     2.66730
    8      0     0.75670
    8      0    -0.57888
    8      0    -0.55913
    8      0     1.51334
    8      0    -0.93338
    9      0     0.95861
    9      0    -0.33302
    9      0    -1.14686
    9      0     1.28430
    9      0    -1.04720
    9      0     0.27341
    9      0     1.20119
    9      0    -1.74018
    9      0     0.64702
    9      0     0.82145
    9      0     0.87879
    9      0    -2.29496
    9      0     0.39030
    9      0    -0.20675
    9      0    -1.52415
    9      0    -1.07727
    9      0     1.77816
    9      0    -1.55699
    9      0     0.10434
    9      0    -1.59425
    9      0    -0.98995
    9      0    -0.42541
    9      0    -0.49083
    9      0     1.33047
    9      0     1.33706
    9      0     0.86491
    9      0    -0.71123
    9      0     1.08568
    9      0    -1.05093
    9      0    -1.35201
    9      0     1.18960
    9      0    -0.17899
    9      0     0.97804
    9      0     0.08074
    9      0     0.19186
    9      0    -2.56253
    9      0    -1.32271
    9      0     0.76924
    9      0     1.38398
    9      0    -1.20938
    9      0    -1.58524
    9      0     0.58418
    9      0    -0.12297
    9      0     0.60351
    9      0    -0.91044
    9      0    -0.14799
    9      0     1.06674
    9      0     1.58805
    9      0     1.43231
    9      0     1.43818
    9      0    -1.54546
    9      0     0.37987
    9      0    -1.07344
    9      0     1.42746
    9      0    -0.62416
    9      0    -0.73569
    9      0    -0.07881
    9      0    -0.44666
    9      0     0.08562
    9      0     0.17124
    9      0     1.89830
    9      0    -0.57162
    9      0    -1.13956
    9      0     0.68737
    9      0     0.03440
    9      0    -0.15718
    9      0     0.29768
    9      0     0.19255
    9      0    -0.39536
    9      0     0.79035
    9      0    -1.10221
    9      0    -0.42751
    9      0     0.58621
    9      0    -1.08484
    9      0    -0.32063
    9      0    -1.36012
    9      0    -0.64462
    9      0    -0.01241
    9      0    -0.70465
    9      0     0.16721
    9      0     0.19264
    9      0    -1.46447
    9      0     0.47778
    9      0     0.22342
    9      0    -0.21749
    9      0    -0.07987
    9      0     1.01106
    9      0     1.06936
    9      0    -0.97728
    9      0     0.52971
    9      0    -0.38183
    9      0    -0.41183
    9      0     0.83075
    9      0    -1.36740
    9      0    -0.30483
    9      0    -2.13143
    9      0     0.16000
    9      0     0.64607
    9      0     0.43330
    9      0    -0.18982
    9      0     0.45202
    9      0     0.23452
    9      0     1.10089
    9      0    -1.25303
    9      0     0.84745
    9      0    -1.10691
    9      0     0.48792
    9      0    -0.66571
    9      0     0.27012
    9      0     0.08957
    9      0     0.38107
    9      0     0.74537
    9      0    -1.09644
    9      0    -0.74123
    9      0     0.68362
    9      0     0.37084
    9      0    -0.07461
    9      0    -0.75432
    9      0    -1.16256
    9      0    -1.37892
    9      0    -0.10159
    9      0     2.85893
    9      0     1.29113
    9      0    -0.42828
    9      0     0.30498
    9      0    -0.82348
    9      0    -0.83961
    9      0     0.71950
    9      0     0.63059
    9      0     2.17394
    9      0    -0.03454
