repeat       mu           y
    1      0.73691     0.61511
    1      0.73615     0.23845
    1     -1.38552    -1.86619
    1     -0.63062    -1.17110
    1      0.00435     0.19157
    1      0.59104     2.05897
    1      0.09941    -0.12302
    1     -0.17850    -0.20271
    1     -0.64775    -0.59092
    1      0.12925     1.12282
    1     -0.89696    -0.58083
    1     -1.74125    -3.46578
    1     -0.53771     0.23668
    1      0.10020     0.18247
    1      0.76966     2.15286
    1     -1.15311    -2.45501
    1      0.89819     0.72849
    1      0.29810     0.33129
    1     -0.06331    -1.27948
    1      0.35583     2.62904
    1      0.93293     1.27645
    1     -0.79293    -0.05388
    1      0.71220    -1.22526
    1      0.14312     0.86978
    1     -0.47778    -1.07018
    1      0.88361     2.07535
    1     -0.63316    -0.69730
    1      1.20680    -0.32566
    1      0.21327     0.86362
    1     -0.93399    -0.86692
    1      0.49421     0.53454
    1     -0.37815    -0.51456
    1     -0.77137    -2.75015
    1      0.22080    -1.35931
    1     -0.51948     1.39152
    1      0.07324    -0.45281
    2      0.23685     0.17219
    2     -0.57691    -0.57966
    2      1.15001     1.18263
    2      0.44806     1.40932
    2      0.33011     1.11450
    2     -1.01793    -2.32273
    2      1.12823     0.57949
    2      0.72036     0.79670
    2     -1.28119    -0.64903
    2     -2.48245    -2.62567
    2     -0.07061    -2.12767
    2      1.40498     2.20099
    2     -0.23697    -1.88179
    2     -0.52464    -0.71031
    2      1.46394     0.88267
    2     -0.67023    -1.94964
    2      0.64666    -0.37777
    2      0.53871    -0.23881
    2      0.44224     1.09071
    2     -0.03982    -0.38142
    2     -0.15872    -0.27085
    2      0.45313     1.77963
    2     -0.98755    -1.22313
    2     -0.43872    -0.87349
    2      0.41771     0.34307
    2      0.24478     0.15731
    2      0.15160    -0.65411
    2      0.43159     0.24153
    2      0.54996    -0.84930
    2      0.36853     0.57836
    2     -0.75672    -0.39337
    2     -0.87791    -1.09809
    2     -1.74528    -1.21723
    2     -0.26934    -1.55307
    2      0.85850    -0.08180
    2      1.38753     1.74328
    2     -0.07165    -0.31233
    2      0.75965     0.60353
    2      1.33866     1.98193
    2      0.56468     0.36357
    2      1.06937     2.25810
    2      0.04054    -1.38678
    2     -0.06749    -1.16100
    2      0.01932     0.18848
    2     -0.16501    -0.86957
    2      0.35202     0.27909
    2      0.92555     1.71200
    2      0.65114     0.58347
    2     -0.18038    -1.43542
    2      0.35283     0.00318
    2     -0.76780    -1.41943
    2      0.65017     0.08685
    2      1.03078    -1.21724
    2     -1.48277    -1.08834
    2      0.11404    -0.82255
    2      0.36459    -0.87285
    2     -0.51619    -1.40812
    2     -0.67322    -0.01652
    2      1.02716     3.54782
    2      2.09795     1.78123
    2      0.55144     0.60515
    2      0.51216    -0.83509
    2     -0.08805    -0.55206
    2      0.29759     1.32849
    2     -0.45308    -0.49139
    2      0.00216    -0.37848
    2      0.24471    -1.51604
    2     -0.71788    -0.92095
    2      0.51357     1.12670
    2     -0.51479     0.15277
    2      0.23833     0.87804
    2     -0.22723    -0.74838
    2      0.11077     1.64327
    2     -1.07257    -1.75715
    2     -0.30705    -0.13822
    2      0.80713    -1.32412
    2      0.53058    -0.13467
    2     -0.46620     0.06454
    2     -1.08114    -0.28183
    2     -0.05597    -0.27808
    2     -0.15626     1.26449
    2     -0.94237    -2.19462
    2     -0.79570    -2.67415
    2     -0.27235    -1.31011
    2      1.64047     2.57209
    2     -0.16469    -0.00252
    2      0.12727     1.23142
    2     -0.84291    -1.70420
    2     -0.12030    -1.91108
    2     -0.16993     0.57729
    2     -0.48893    -1.70288
    2     -0.04952    -0.54254
    2      0.51039     1.34078
    2     -0.08940    -0.50190
    2     -0.81630     1.23842
    2     -0.97751    -2.26230
    2     -0.14163    -0.86225
    2     -0.18517    -1.20343
    2     -0.29163     0.36823
    2      0.08070     0.38757
    2     -0.40393    -1.28838
    2      1.52594     2.28568
    2     -0.80488    -0.68060
    2     -0.08691     1.03819
    2      0.07177    -1.03256
    2     -1.20549    -2.15696
    2     -0.27894     0.30056
    2      0.43131    -1.00170
    2     -0.28663    -0.54758
    2      0.52788     0.71025
    2      0.25976    -0.44956
    2      0.25903     1.13462
    2      0.20432    -0.97538
    2      0.09312     0.28427
    2      0.73691     1.39954
    2      0.73615     1.41051
    2     -1.38552    -0.90353
    2     -0.63062     0.23481
    2      0.00435     1.88730
    2      0.59104     0.72153
    2      0.09941     1.92247
    2     -0.17850    -0.65264
    2     -0.64775    -1.70184
    2      0.12925     1.17984
    2     -0.89696    -0.87821
    2     -1.74125    -1.20857
    2     -0.53771     0.30633
    2      0.10020    -0.14388
    2      0.76966     1.58766
    2     -1.15311    -1.38008
    2      0.89819     0.74618
    2      0.29810    -0.35989
    2     -0.06331    -0.50563
    2      0.35583     2.45552
    2      0.93293     1.45804
    2     -0.79293    -0.38631
    2      0.71220     0.74623
    2      0.14312    -2.46065
    2     -0.47778    -0.61076
    2      0.88361     1.32442
    2     -0.63316    -2.30648
    2      1.20680     1.72989
    2      0.21327    -0.69036
    2     -0.93399    -0.61167
    2      0.49421     0.37183
    2     -0.37815    -0.52266
    2     -0.77137    -1.00063
    2      0.22080     0.48097
    2     -0.51948    -0.20846
    2      0.07324     1.16149
    3      0.23685    -0.59149
    3     -0.57691    -0.09719
    3      1.15001     0.34683
    3      0.44806     0.75467
    3      0.33011     0.95426
    3     -1.01793     0.46709
    3      1.12823    -0.05969
    3      0.72036    -0.21095
    3     -1.28119     0.95790
    3     -2.48245    -1.76951
    3     -0.07061    -0.27572
    3      1.40498     1.14531
    3     -0.23697     0.38762
    3     -0.52464    -0.44084
    3      1.46394     1.58761
    3     -0.67023    -0.80091
    3      0.64666     0.34415
    3      0.53871     1.04869
    3      0.44224    -0.96399
    3     -0.03982    -1.22461
    3     -0.15872    -1.26886
    3      0.45313    -1.29200
    3     -0.98755    -2.02042
    3     -0.43872     0.10424
    3      0.41771    -0.31800
    3      0.24478     0.27923
    3      0.15160     1.49056
    3      0.43159    -0.83457
    3      0.54996    -0.26770
    3      0.36853     0.68186
    3     -0.75672    -2.82507
    3     -0.87791    -1.38549
    3     -1.74528    -3.03490
    3     -0.26934     0.22739
    3      0.85850     1.33009
    3      1.38753     0.85835
    3     -0.07165     0.38799
    3      0.75965     0.12837
    3      1.33866     0.77771
    3      0.56468    -0.28713
    3      1.06937     1.51619
    3      0.04054    -0.89540
    3     -0.06749     1.30321
    3      0.01932    -1.76382
    3     -0.16501    -2.08006
    3      0.35202    -0.45653
    3      0.92555     0.59727
    3      0.65114     3.31465
    3     -0.18038    -0.98416
    3      0.35283     0.60724
    3     -0.76780     0.40830
    3      0.65017    -1.06008
    3      1.03078     0.84448
    3     -1.48277    -2.28314
    3      0.11404    -0.61394
    3      0.36459     0.79691
    3     -0.51619    -0.30917
    3     -0.67322    -0.85475
    3      1.02716     0.05093
    3      2.09795     2.78188
    3      0.55144    -1.13290
    3      0.51216     0.92452
    3     -0.08805     0.23416
    3      0.29759     1.55389
    3     -0.45308    -1.48336
    3      0.00216    -1.53426
    3      0.24471     1.28997
    3     -0.71788     0.05464
    3      0.51357     0.88458
    3     -0.51479    -0.89297
    3      0.23833     0.55841
    3     -0.22723    -0.97785
    3      0.11077     0.96149
    3     -1.07257    -1.77655
    3     -0.30705    -0.20538
    3      0.80713     1.89458
    3      0.53058     1.37860
    3     -0.46620     0.05129
    3     -1.08114    -1.38590
    3     -0.05597     1.06162
    3     -0.15626    -1.23024
    3     -0.94237    -2.71900
    3     -0.79570     0.37323
    3     -0.27235    -2.83733
    3      1.64047     0.33456
    3     -0.16469     0.09988
    3      0.12727    -0.02422
    3     -0.84291    -1.15546
    3     -0.12030    -0.39608
    3     -0.16993    -0.90738
    3     -0.48893     0.39336
    3     -0.04952    -0.62480
    3      0.51039     0.75418
    3     -0.08940    -0.56697
    3     -0.81630     0.06769
    3     -0.97751     0.26831
    3     -0.14163     1.32818
    3     -0.18517    -0.65781
    3     -0.29163     1.42303
    3      0.08070    -1.38480
    3     -0.40393    -0.76614
    3      1.52594     1.71973
    3     -0.80488    -0.57420
    3     -0.08691     0.16931
    3      0.07177    -0.47303
    3     -1.20549     0.15351
    3     -0.27894    -0.51515
    3      0.43131     0.20083
    3     -0.28663    -0.10050
    3      0.52788     0.55874
    3      0.25976    -1.13401
    3      0.25903    -0.92741
    3      0.20432     1.13978
    3      0.09312     0.57055
    3      0.73691     0.46860
    3      0.73615     1.58610
    3     -1.38552    -1.14614
    3     -0.63062    -1.01540
    3      0.00435    -0.35428
    3      0.59104    -0.01527
    3      0.09941     0.96941
    3     -0.17850    -1.54728
    3     -0.64775    -0.95962
    3      0.12925     1.65381
    3     -0.89696    -1.06835
    3     -1.74125    -2.54475
    3     -0.53771    -1.16628
    3      0.10020     0.46637
    3      0.76966     0.83908
    3     -1.15311    -1.94734
    3      0.89819     0.79684
    3      0.29810    -0.73000
    3     -0.06331    -1.18084
    3      0.35583     1.62822
    3      0.93293     1.68733
    3     -0.79293    -1.12279
    3      0.71220     2.57374
    3      0.14312     1.32248
    3     -0.47778    -0.20891
    3      0.88361     1.49276
    3     -0.63316     0.43720
    3      1.20680     0.18159
    3      0.21327    -0.97196
    3     -0.93399    -0.56827
    3      0.49421    -0.38274
    3     -0.37815    -0.47802
    3     -0.77137    -0.98910
    3      0.22080     1.08544
    3     -0.51948    -0.06897
    3      0.07324    -0.04641
    4      0.23685     0.12109
    4     -0.57691     0.33947
    4      1.15001    -0.00876
    4      0.44806    -0.06694
    4      0.33011    -1.21077
    4     -1.01793    -1.92240
    4      1.12823     2.34447
    4      0.72036     0.94383
    4     -1.28119     0.17140
    4     -2.48245    -2.42878
    4     -0.07061     0.75384
    4      1.40498     0.23393
    4     -0.23697    -1.55042
    4     -0.52464     0.07247
    4      1.46394     1.81990
    4     -0.67023     0.03473
    4      0.64666     0.93865
    4      0.53871     1.23177
    4      0.44224    -0.15017
    4     -0.03982    -0.56362
    4     -0.15872    -0.41739
    4      0.45313     2.76486
    4     -0.98755    -2.17654
    4     -0.43872    -0.99479
    4      0.41771     0.91316
    4      0.24478     0.12882
    4      0.15160    -0.16448
    4      0.43159    -0.44277
    4      0.54996    -0.01953
    4      0.36853     0.73434
    4     -0.75672    -0.27937
    4     -0.87791     0.28087
    4     -1.74528     0.20157
    4     -0.26934     0.27303
    4      0.85850    -0.38189
    4      1.38753     2.13022
    4     -0.07165     1.98743
    4      0.75965     0.21331
    4      1.33866     0.33164
    4      0.56468     0.04409
    4      1.06937     2.21899
    4      0.04054    -0.31292
    4     -0.06749    -1.38164
    4      0.01932     1.44414
    4     -0.16501    -0.07990
    4      0.35202     0.83011
    4      0.92555     0.08185
    4      0.65114    -0.68684
    4     -0.18038     0.27079
    4      0.35283     2.74828
    4     -0.76780    -1.44154
    4      0.65017     1.12407
    4      1.03078     2.70250
    4     -1.48277    -0.48427
    4      0.11404     0.25199
    4      0.36459     0.38981
    4     -0.51619    -0.28173
    4     -0.67322    -0.27400
    4      1.02716     0.17239
    4      2.09795     1.11672
    4      0.55144     0.14531
    4      0.51216     1.59783
    4     -0.08805     0.42048
    4      0.29759     0.21134
    4     -0.45308    -2.77566
    4      0.00216     0.16513
    4      0.24471    -0.37923
    4     -0.71788    -0.88814
    4      0.51357    -0.08479
    4     -0.51479    -1.58830
    4      0.23833    -1.14892
    4     -0.22723     1.03410
    4      0.11077     1.50181
    4     -1.07257     0.00624
    4     -0.30705     0.16270
    4      0.80713     0.74060
    4      0.53058    -0.49665
    4     -0.46620    -0.99557
    4     -1.08114    -1.70059
    4     -0.05597    -1.11337
    4     -0.15626     0.15445
    4     -0.94237    -1.62653
    4     -0.79570    -0.91339
    4     -0.27235    -1.34421
    4      1.64047     1.24362
    4     -0.16469    -2.24291
    4      0.12727    -0.14894
    4     -0.84291     0.18473
    4     -0.12030     0.20800
    4     -0.16993    -0.15698
    4     -0.48893    -0.15707
    4     -0.04952    -0.65531
    4      0.51039     0.91402
    4     -0.08940    -1.06347
    4     -0.81630     0.89232
    4     -0.97751    -1.79864
    4     -0.14163     0.33284
    4     -0.18517     1.84269
    4     -0.29163    -0.87383
    4      0.08070     0.00461
    4     -0.40393    -0.41434
    4      1.52594     1.28745
    4     -0.80488    -1.94797
    4     -0.08691    -1.17947
    4      0.07177     0.99523
    4     -1.20549    -3.05990
    4     -0.27894    -1.23689
    4      0.43131     0.76061
    4     -0.28663    -0.38335
    4      0.52788     0.24704
    4      0.25976     1.15815
    4      0.25903    -0.07378
    4      0.20432     1.24976
    4      0.09312    -0.36730
    4      0.73691     0.02053
    4      0.73615     2.61920
    4     -1.38552    -1.72846
    4     -0.63062    -1.65387
    4      0.00435    -1.25867
    4      0.59104    -1.48325
    4      0.09941     0.36700
    4     -0.17850    -0.34107
    4     -0.64775     0.07808
    4      0.12925    -0.22023
    4     -0.89696     0.45332
    4     -1.74125    -1.10570
    4     -0.53771    -0.74716
    4      0.10020    -0.34072
    4      0.76966    -0.18407
    4     -1.15311    -2.39003
    4      0.89819     0.31316
    4      0.29810    -0.73939
    4     -0.06331    -1.71449
    4      0.35583     0.49018
    4      0.93293     1.99727
    4     -0.79293    -1.64835
    4      0.71220     1.79172
    4      0.14312     1.96285
    4     -0.47778     0.04272
    4      0.88361     0.83987
    4     -0.63316    -0.25338
    4      1.20680     3.14142
    4      0.21327     1.20872
    4     -0.93399    -0.82943
    4      0.49421     1.04145
    4     -0.37815    -0.39559
    4     -0.77137    -0.57607
    4      0.22080    -0.27865
    4     -0.51948    -0.27903
    4      0.07324    -1.63224
    5      0.23685    -0.69159
    5     -0.57691     0.66456
    5      1.15001    -0.01011
    5      0.44806    -0.69702
    5      0.33011     1.42463
    5     -1.01793    -1.31230
    5      1.12823     1.25307
    5      0.72036     3.00324
    5     -1.28119    -0.29104
    5     -2.48245    -4.83660
    5     -0.07061     0.01429
    5      1.40498     2.28583
    5     -0.23697     0.01568
    5     -0.52464    -0.02703
    5      1.46394     0.30186
    5     -0.67023    -1.35534
    5      0.64666     1.24227
    5      0.53871    -0.28836
    5      0.44224     1.45012
    5     -0.03982     0.90829
    5     -0.15872    -0.94610
    5      0.45313     0.12740
    5     -0.98755    -1.68749
    5     -0.43872     0.01812
    5      0.41771     0.46437
    5      0.24478     0.49482
    5      0.15160     0.14904
    5      0.43159    -3.15565
    5      0.54996     1.09954
    5      0.36853     0.71420
    5     -0.75672    -0.09276
    5     -0.87791    -1.00583
    5     -1.74528    -2.09370
    5     -0.26934    -1.04955
    5      0.85850     1.50170
    5      1.38753     0.37048
    5     -0.07165     1.26784
    5      0.75965     1.03983
    5      1.33866     1.33126
    5      0.56468     0.24216
    5      1.06937     1.24747
    5      0.04054    -0.44086
    5     -0.06749    -0.06196
    5      0.01932    -1.11015
    5     -0.16501     1.32326
    5      0.35202     1.50266
    5      0.92555    -0.10850
    5      0.65114    -0.22759
    5     -0.18038     0.50126
    5      0.35283    -0.61392
    5     -0.76780    -1.16088
    5      0.65017     1.32319
    5      1.03078     0.82352
    5     -1.48277    -2.30990
    5      0.11404     1.18251
    5      0.36459    -0.65542
    5     -0.51619    -0.90837
    5     -0.67322    -1.30917
    5      1.02716     2.34938
    5      2.09795     3.30193
    5      0.55144     0.72429
    5      0.51216    -1.21451
    5     -0.08805    -1.22782
    5      0.29759    -0.83810
    5     -0.45308    -1.45263
    5      0.00216     1.13201
    5      0.24471     0.56216
    5     -0.71788    -1.11783
    5      0.51357     1.30447
    5     -0.51479    -1.34102
    5      0.23833     2.44944
    5     -0.22723    -0.91565
    5      0.11077     0.33875
    5     -1.07257    -1.25998
    5     -0.30705     0.03699
    5      0.80713    -0.20506
    5      0.53058     1.74017
    5     -0.46620    -1.19775
    5     -1.08114    -3.51770
    5     -0.05597     0.31466
    5     -0.15626    -1.12923
    5     -0.94237    -0.12730
    5     -0.79570    -1.31641
    5     -0.27235    -2.33317
    5      1.64047     3.89168
    5     -0.16469     0.83015
    5      0.12727     0.47707
    5     -0.84291    -1.93048
    5     -0.12030    -0.31995
    5     -0.16993     0.34731
    5     -0.48893    -2.53078
    5     -0.04952    -0.63561
    5      0.51039     0.56266
    5     -0.08940     0.57901
    5     -0.81630    -0.07611
    5     -0.97751    -0.71106
    5     -0.14163    -0.51688
    5     -0.18517    -0.23654
    5     -0.29163    -1.57956
    5      0.08070     0.50988
    5     -0.40393     0.39275
    5      1.52594    -0.23330
    5     -0.80488    -2.61871
    5     -0.08691    -0.51458
    5      0.07177    -0.09158
    5     -1.20549    -1.14065
    5     -0.27894     0.10709
    5      0.43131     1.35518
    5     -0.28663     1.64727
    5      0.52788    -0.83479
    5      0.25976     1.05655
    5      0.25903     1.17028
    5      0.20432    -0.41582
    5      0.09312     1.93439
    5      0.73691     1.43197
    5      0.73615     1.23471
    5     -1.38552     0.13774
    5     -0.63062    -0.41628
    5      0.00435     0.42174
    5      0.59104    -0.17431
    5      0.09941    -0.37492
    5     -0.17850    -0.04458
    5     -0.64775    -0.24908
    5      0.12925    -2.74260
    5     -0.89696    -2.03840
    5     -1.74125    -1.70699
    5     -0.53771    -0.39713
    5      0.10020     0.56586
    5      0.76966    -0.29360
    5     -1.15311    -1.52301
    5      0.89819     0.41186
    5      0.29810    -0.47057
    5     -0.06331    -0.46384
    5      0.35583    -0.46262
    5      0.93293     2.60000
    5     -0.79293     0.18729
    5      0.71220     2.15638
    5      0.14312    -2.43471
    5     -0.47778     0.10275
    5      0.88361     0.78295
    5     -0.63316    -1.30804
    5      1.20680     0.56716
    5      0.21327     2.41696
    5     -0.93399     1.15579
    5      0.49421     3.86076
    5     -0.37815    -0.28265
    5     -0.77137     0.06864
    5      0.22080     0.72155
    5     -0.51948    -0.78945
    5      0.07324     0.21173
    6      0.23685     0.07567
    6     -0.57691     0.82540
    6      1.15001     0.25305
    6      0.44806     0.00798
    6      0.33011     0.71560
    6     -1.01793     0.64016
    6      1.12823    -0.99034
    6      0.72036     0.33517
    6     -1.28119    -0.75295
    6     -2.48245    -1.68393
    6     -0.07061    -1.52381
    6      1.40498     2.80730
    6     -0.23697    -1.28189
    6     -0.52464     0.99587
    6      1.46394     1.74720
    6     -0.67023    -0.98455
    6      0.64666     1.20492
    6      0.53871     0.06746
    6      0.44224     0.95318
    6     -0.03982     1.28732
    6     -0.15872    -0.54373
    6      0.45313     1.02748
    6     -0.98755    -0.89486
    6     -0.43872    -0.68613
    6      0.41771    -1.67098
    6      0.24478     0.13149
    6      0.15160     0.48668
    6      0.43159    -0.97736
    6      0.54996     2.51634
    6      0.36853     0.61471
    6     -0.75672    -1.37681
    6     -0.87791    -3.09016
    6     -1.74528    -1.78352
    6     -0.26934    -1.21709
    6      0.85850     0.56274
    6      1.38753     2.82077
    6     -0.07165    -0.57837
    6      0.75965     2.05029
    6      1.33866     2.38906
    6      0.56468     0.38430
    6      1.06937     1.11952
    6      0.04054     0.38721
    6     -0.06749     0.49863
    6      0.01932     0.84871
    6     -0.16501     0.01359
    6      0.35202     1.47249
    6      0.92555    -0.02497
    6      0.65114     2.40013
    6     -0.18038    -0.14210
    6      0.35283    -1.42160
    6     -0.76780     0.32225
    6      0.65017    -1.02651
    6      1.03078     0.02593
    6     -1.48277    -1.22739
    6      0.11404    -0.56009
    6      0.36459     1.41945
    6     -0.51619    -0.44572
    6     -0.67322     0.45330
    6      1.02716     0.65171
    6      2.09795     0.76718
    6      0.55144     1.99169
    6      0.51216     1.23483
    6     -0.08805    -0.13509
    6      0.29759    -0.35031
    6     -0.45308    -2.25841
    6      0.00216    -0.48819
    6      0.24471     0.14232
    6     -0.71788     0.58709
    6      0.51357     0.72661
    6     -0.51479    -0.38646
    6      0.23833    -2.54928
    6     -0.22723    -0.59570
    6      0.11077    -0.37696
    6     -1.07257    -0.83619
    6     -0.30705    -0.03627
    6      0.80713     1.45606
    6      0.53058    -0.87147
    6     -0.46620     0.05003
    6     -1.08114    -1.25791
    6     -0.05597     0.20351
    6     -0.15626    -0.00505
    6     -0.94237     0.41801
    6     -0.79570    -0.40950
    6     -0.27235    -1.06623
    6      1.64047     1.05676
    6     -0.16469    -1.24590
    6      0.12727    -1.66469
    6     -0.84291    -0.95659
    6     -0.12030    -0.82737
    6     -0.16993    -0.53736
    6     -0.48893    -0.07899
    6     -0.04952    -0.56939
    6      0.51039     0.57566
    6     -0.08940     0.73833
    6     -0.81630     0.65799
    6     -0.97751    -1.11135
    6     -0.14163     0.20119
    6     -0.18517    -0.32757
    6     -0.29163     0.18054
    6      0.08070    -1.11045
    6     -0.40393     0.73472
    6      1.52594     2.37489
    6     -0.80488    -2.51632
    6     -0.08691     0.75533
    6      0.07177    -2.02171
    6     -1.20549    -1.80261
    6     -0.27894     1.11424
    6      0.43131     0.17345
    6     -0.28663    -1.47647
    6      0.52788    -0.47973
    6      0.25976    -0.61500
    6      0.25903     0.26218
    6      0.20432    -0.88485
    6      0.09312    -0.23833
    6      0.73691     1.44669
    6      0.73615     0.57998
    6     -1.38552    -2.42325
    6     -0.63062     0.17631
    6      0.00435     0.80746
    6      0.59104    -0.14196
    6      0.09941    -1.12053
    6     -0.17850     1.46642
    6     -0.64775    -1.02864
    6      0.12925    -0.75375
    6     -0.89696     0.14066
    6     -1.74125    -2.80569
    6     -0.53771    -0.73134
    6      0.10020    -0.34271
    6      0.76966     0.37818
    6     -1.15311    -1.83616
    6      0.89819     0.47254
    6      0.29810    -0.00067
    6     -0.06331    -0.36534
    6      0.35583    -0.87769
    6      0.93293     1.23559
    6     -0.79293     0.07397
    6      0.71220     0.56204
    6      0.14312     0.16643
    6     -0.47778    -0.01171
    6      0.88361    -0.15051
    6     -0.63316     0.26695
    6      1.20680     2.23274
    6      0.21327     0.07148
    6     -0.93399     0.30224
    6      0.49421     0.39630
    6     -0.37815    -0.14471
    6     -0.77137     0.77012
    6      0.22080     0.42905
    6     -0.51948    -1.71883
    6      0.07324     0.30038
    7      0.23685    -0.78203
    7     -0.57691     0.79065
    7      1.15001     0.65443
    7      0.44806     1.16686
    7      0.33011    -1.27083
    7     -1.01793    -3.73709
    7      1.12823     1.41128
    7      0.72036    -0.21039
    7     -1.28119     0.68438
    7     -2.48245    -2.84886
    7     -0.07061     0.40939
    7      1.40498    -1.28012
    7     -0.23697     1.69635
    7     -0.52464     0.40089
    7      1.46394     3.56649
    7     -0.67023     0.84546
    7      0.64666     0.86237
    7      0.53871     1.62899
    7      0.44224    -0.22418
    7     -0.03982    -0.09560
    7     -0.15872     0.01440
    7      0.45313    -0.23508
    7     -0.98755    -0.26118
    7     -0.43872    -0.48879
    7      0.41771     1.54357
    7      0.24478     0.48859
    7      0.15160     0.02305
    7      0.43159    -0.30503
    7      0.54996     1.07534
    7      0.36853     0.44574
    7     -0.75672     0.15391
    7     -0.87791     0.05557
    7     -1.74528    -0.70461
    7     -0.26934     0.14948
    7      0.85850     1.51996
    7      1.38753     1.19258
    7     -0.07165    -1.58050
    7      0.75965     2.31125
    7      1.33866     1.96702
    7      0.56468     0.48768
    7      1.06937     0.98872
    7      0.04054     0.67512
    7     -0.06749    -1.47648
    7      0.01932    -0.45440
    7     -0.16501    -1.01693
    7      0.35202     0.95502
    7      0.92555     0.25932
    7      0.65114    -0.00545
    7     -0.18038    -2.37422
    7      0.35283     0.62813
    7     -0.76780    -1.59670
    7      0.65017     0.52250
    7      1.03078     2.98732
    7     -1.48277    -0.89205
    7      0.11404     0.09811
    7      0.36459    -0.24390
    7     -0.51619    -2.34998
    7     -0.67322    -1.02276
    7      1.02716     0.39278
    7      2.09795     3.45442
    7      0.55144     2.20126
    7      0.51216     1.73517
    7     -0.08805     2.15007
    7      0.29759     0.85060
    7     -0.45308    -1.11353
    7      0.00216    -0.75332
    7      0.24471     0.23896
    7     -0.71788    -2.93361
    7      0.51357    -0.71247
    7     -0.51479     0.43489
    7      0.23833     0.41311
    7     -0.22723     0.76079
    7      0.11077    -0.39172
    7     -1.07257    -0.84501
    7     -0.30705    -0.10235
    7      0.80713     0.12152
    7      0.53058     2.14657
    7     -0.46620     0.46290
    7     -1.08114    -0.15607
    7     -0.05597    -0.36008
    7     -0.15626     0.45326
    7     -0.94237    -0.31097
    7     -0.79570    -2.19280
    7     -0.27235    -1.48423
    7      1.64047     0.38762
    7     -0.16469    -0.33329
    7      0.12727     1.51415
    7     -0.84291    -0.40664
    7     -0.12030     0.84655
    7     -0.16993    -0.20078
    7     -0.48893    -0.82508
    7     -0.04952    -0.46095
    7      0.51039     0.36128
    7     -0.08940    -0.00923
    7     -0.81630    -0.22527
    7     -0.97751    -1.66039
    7     -0.14163     0.51557
    7     -0.18517     0.52538
    7     -0.29163     0.71268
    7      0.08070    -0.33549
